"","Sinkhorn_distance","Category"
"144",0.187022033053507,"Pelvic vs. Cerv Vagus"
"145",0.241721163913265,"Pelvic vs. Cerv Vagus"
"146",0.252979059080481,"Pelvic vs. Cerv Vagus"
"147",0.244316275773294,"Pelvic vs. Cerv Vagus"
"148",0.228890565447171,"Pelvic vs. Cerv Vagus"
"149",0.245071955857993,"Pelvic vs. Cerv Vagus"
"150",0.216945437341038,"Pelvic vs. Cerv Vagus"
"151",0.218224114937174,"Pelvic vs. Cerv Vagus"
"152",0.207408266253142,"Pelvic vs. Cerv Vagus"
"153",0.241032378887729,"Pelvic vs. Cerv Vagus"
"154",0.180304948664544,"Pelvic vs. Cerv Vagus"
"155",0.205463641280964,"Pelvic vs. Cerv Vagus"
"156",0.264621179106736,"Pelvic vs. Cerv Vagus"
"157",0.275119396619618,"Pelvic vs. Cerv Vagus"
"158",0.265971405004122,"Pelvic vs. Cerv Vagus"
"159",0.250969590891512,"Pelvic vs. Cerv Vagus"
"160",0.266823425060594,"Pelvic vs. Cerv Vagus"
"161",0.239218253476174,"Pelvic vs. Cerv Vagus"
"162",0.238904362307854,"Pelvic vs. Cerv Vagus"
"163",0.227320946168843,"Pelvic vs. Cerv Vagus"
"164",0.262679005096978,"Pelvic vs. Cerv Vagus"
"165",0.20065040362198,"Pelvic vs. Cerv Vagus"
"166",0.191345467190883,"Pelvic vs. Cerv Vagus"
"167",0.244535786163562,"Pelvic vs. Cerv Vagus"
"168",0.254305008662872,"Pelvic vs. Cerv Vagus"
"169",0.247256292578188,"Pelvic vs. Cerv Vagus"
"170",0.232807465548291,"Pelvic vs. Cerv Vagus"
"171",0.24746491434319,"Pelvic vs. Cerv Vagus"
"172",0.218699287490447,"Pelvic vs. Cerv Vagus"
"173",0.222728138206466,"Pelvic vs. Cerv Vagus"
"174",0.208203717654973,"Pelvic vs. Cerv Vagus"
"175",0.244488718470016,"Pelvic vs. Cerv Vagus"
"176",0.182387837548342,"Pelvic vs. Cerv Vagus"
"177",0.105339946559862,"Pelvic vs. Cerv Vagus"
"178",0.137398854070127,"Pelvic vs. Cerv Vagus"
"179",0.144099945423488,"Pelvic vs. Cerv Vagus"
"180",0.139095369188622,"Pelvic vs. Cerv Vagus"
"181",0.127841569513353,"Pelvic vs. Cerv Vagus"
"182",0.138348250872676,"Pelvic vs. Cerv Vagus"
"183",0.119658421361875,"Pelvic vs. Cerv Vagus"
"184",0.122644123611107,"Pelvic vs. Cerv Vagus"
"185",0.114145943069445,"Pelvic vs. Cerv Vagus"
"186",0.137920057830196,"Pelvic vs. Cerv Vagus"
"187",0.098459724056363,"Pelvic vs. Cerv Vagus"
"188",0.0902713051389341,"Pelvic vs. Cerv Vagus"
"189",0.07812142118702,"Pelvic vs. Cerv Vagus"
"190",0.0785295853876642,"Pelvic vs. Cerv Vagus"
"191",0.0770067535362114,"Pelvic vs. Cerv Vagus"
"192",0.0766810732643949,"Pelvic vs. Cerv Vagus"
"193",0.0773778919377023,"Pelvic vs. Cerv Vagus"
"194",0.0772855561958257,"Pelvic vs. Cerv Vagus"
"195",0.0793215772968668,"Pelvic vs. Cerv Vagus"
"196",0.0786293620971034,"Pelvic vs. Cerv Vagus"
"197",0.0777661741328547,"Pelvic vs. Cerv Vagus"
"198",0.0918036386200415,"Pelvic vs. Cerv Vagus"
