 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
154,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,35261.708,1684.848,539.394,574.004,1.000,1.067,0.938,1.576,0,1,123165,1680.416,2442.245,3085.767,4167.386,188.162,0.240,0.076,-1.304,-1.538,80.408,161533165860.440,0.059,8.646E-5,3.393E-5,1.065E-5,-1.753E-10,-7.588E-8,1.011E-10,6.772,6.542,0.230,30.929
155,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,19834.711,1857.576,553.030,519.259,0.924,1.067,0.938,1.185,0,1,58905,1864.745,2422.137,1808.675,2819.149,664.654,-0.059,0.580,-1.092,-1.517,63.620,164234005370.614,0.079,8.035E-4,1.328E-4,3.644E-5,2.328E-9,1.029E-6,1.004E-9,7.420,6.875,0.545,43.948
156,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,34710.744,2896.970,506.061,654.619,1.000,1.296,0.771,1.323,0,1,101745,2871.288,2453.911,1741.722,3863.844,-981.860,0.886,0.593,-0.181,-1.030,-68.610,850547400057.693,0.055,8.075E-4,6.569E-5,1.436E-5,-1.405E-10,-1.096E-7,4.179E-10,7.064,6.241,0.823,44.868
157,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,38567.493,639.394,493.939,677.822,1.000,1.167,0.857,1.419,0,1,173145,642.623,2489.193,5099.581,3981.142,1.413,0.071,0.108,-1.510,-1.665,0.072,216589304169.758,0.052,4.173E-5,4.898E-6,1.612E-6,-3.185E-12,8.443E-9,3.220E-12,6.560,6.382,0.179,40.880
158,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,71864.096,2522.727,445.455,903.052,1.000,1.058,0.945,1.453,0,1,232305,2516.713,2537.396,7332.035,8574.437,-1623.014,0.004,0.007,-1.296,-1.613,-55.472,2.806E12,0.068,2.239E-4,4.617E-6,4.165E-7,1.469E-13,-3.251E-9,-5.587E-13,7.063,6.742,0.320,49.046
159,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,20275.482,787.879,437.879,535.182,0.890,2.156,0.464,1.325,0,1,114240,777.848,2551.603,1006.880,5680.745,177.506,0.508,-0.112,-1.207,-1.760,87.828,2.510E12,0.059,0.002,6.912E-7,2.197E-6,3.617E-13,7.319E-8,-2.682E-12,7.318,6.064,1.254,56.459
160,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74067.952,968.182,427.273,961.452,1.000,1.473,0.679,1.324,0,1,215730,970.471,2546.529,12263.755,5807.279,978.981,-0.078,0.329,-1.551,-1.423,8.435,9.820E12,0.084,9.781E-4,7.727E-6,2.613E-6,-7.071E-12,-7.300E-8,-9.371E-12,7.526,6.960,0.566,50.492
161,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,79063.361,2710.606,412.121,959.373,1.000,1.280,0.781,1.341,0,1,221595,2718.048,2569.549,10681.663,8033.755,-1591.589,0.041,0.162,-1.435,-1.587,-25.122,3.799E12,0.084,3.491E-4,2.351E-5,1.005E-5,-1.262E-10,-1.662E-7,-8.889E-11,7.369,7.044,0.325,41.100
162,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,82901.745,1539.394,421.212,985.516,1.000,1.649,0.607,1.361,0,1,258825,1522.085,2570.958,16822.171,6142.245,1347.908,0.195,0.009,-1.579,-1.607,7.083,3.140E13,0.089,0.002,1.026E-5,1.063E-5,1.110E-10,4.474E-7,-4.350E-12,7.717,6.963,0.754,52.196
163,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,49302.112,2119.697,437.879,745.781,1.000,1.542,0.648,1.654,0,1,199665,2128.269,2552.272,7206.221,3286.399,-150.988,-0.119,-0.078,-1.431,-1.424,-2.203,3.086E12,0.053,3.877E-4,8.974E-6,4.875E-7,-9.921E-13,-8.404E-9,2.346E-13,6.855,6.287,0.568,49.994
164,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,32314.050,2289.394,437.879,661.415,0.928,1.353,0.739,1.326,0,1,161670,2297.366,2555.755,5284.384,2690.216,-693.407,-0.074,-0.395,-1.637,-1.446,-14.064,1.399E12,0.049,3.311E-4,6.476E-6,2.222E-7,1.451E-13,-3.889E-9,2.236E-13,6.757,6.199,0.558,39.695
165,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,100000.000,1868.182,351.515,1043.129,1.000,1.344,0.744,1.419,0,1,312375,1872.632,2625.058,16173.843,8871.855,-8.713,-0.081,0.033,-1.584,-1.614,-0.068,1.666E13,0.080,5.464E-4,6.802E-7,1.375E-6,6.198E-13,3.203E-8,1.177E-12,7.374,6.941,0.433,48.213
166,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,83232.323,209.091,310.606,976.514,1.000,1.170,0.854,1.249,0,1,210885,215.047,2683.326,8578.694,14307.792,1238.603,-0.062,-0.141,-1.500,-1.759,78.308,8.216E12,0.109,8.760E-4,2.857E-5,2.693E-6,1.081E-11,7.672E-8,2.100E-11,7.790,7.386,0.404,35.416
167,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,103581.267,559.091,333.333,1157.545,0.971,1.762,0.567,1.537,0,1,301665,566.996,2636.798,18610.774,5789.327,-2914.135,-0.162,0.399,-1.319,-1.293,-12.223,5.984E13,0.081,0.002,1.183E-5,1.991E-5,-2.966E-10,9.296E-7,-7.334E-11,7.675,6.726,0.950,59.669
168,MAX_File_143_04-8-19_CYM_10_6_Prox_Calb2-g_GFP_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,94490.358,1228.788,296.970,1022.311,1.000,1.071,0.933,1.358,0,1,248880,1230.967,2687.755,11550.669,10856.877,-953.247,0.003,-0.103,-1.577,-1.530,-35.002,1.024E12,0.090,6.645E-5,3.016E-5,9.513E-6,-1.514E-10,-1.476E-8,5.518E-11,7.298,7.167,0.131,18.587
