 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
37,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,92663.675,2575.345,2183.099,996.423,1.000,1.000,1.000,1.428,0,1,567375,2566.672,754.447,10519.399,10458.863,521.322,0.172,0.213,-1.525,-1.449,43.339,618875858057.298,0.037,3.388E-6,5.249E-7,5.294E-7,-2.525E-13,9.687E-10,1.190E-13,5.959,5.887,0.072,35.022
38,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,28750.258,1557.625,2240.648,540.084,1.000,1.055,0.948,1.652,0,1,272595,1551.994,697.946,2602.156,3121.183,-528.292,0.087,0.158,-1.339,-1.402,-58.081,377751441287.263,0.021,1.865E-5,6.567E-7,8.685E-9,-2.524E-16,2.906E-11,-6.054E-16,5.342,5.041,0.301,44.488
39,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,48527.958,2248.221,2215.660,749.232,1.000,1.049,0.953,1.402,0,1,421770,2247.141,729.512,6059.114,5469.596,332.843,-0.096,-0.008,-1.596,-1.539,24.236,333480659842.354,0.027,4.445E-6,9.554E-9,4.788E-8,7.729E-16,9.291E-11,6.716E-16,5.560,5.448,0.111,48.829
40,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,23078.189,580.797,2253.521,503.458,1.000,1.360,0.735,1.328,0,1,260100,579.373,692.778,3443.715,2324.262,-43.716,0.116,-0.010,-1.467,-1.643,-2.233,327939433517.878,0.022,1.864E-5,2.614E-9,5.065E-8,3.840E-16,2.177E-10,4.384E-16,5.408,5.123,0.284,43.414
41,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,49560.077,1154.021,2191.428,758.382,1.000,1.014,0.986,1.536,0,1,455175,1148.887,754.491,4801.827,5853.451,-816.175,0.236,-0.157,-1.208,-1.556,-61.396,1.716E12,0.023,1.820E-5,2.401E-7,1.074E-7,-1.546E-14,1.681E-10,7.625E-15,5.471,5.205,0.266,50.276
42,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,29786.964,2398.152,2211.873,565.507,1.000,1.054,0.949,1.427,0,1,301665,2394.878,730.995,2890.952,3846.974,-193.289,0.049,0.168,-1.392,-1.509,-78.992,320797146465.708,0.022,1.169E-5,4.842E-7,1.669E-8,1.181E-15,5.276E-11,-9.261E-16,5.367,5.144,0.223,50.123
43,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,35064.535,1012.419,2220.203,625.413,1.000,1.413,0.707,1.505,0,1,306000,1013.635,728.888,4864.198,2851.529,-356.639,0.099,-0.165,-1.354,-1.564,-9.757,1.395E12,0.025,4.869E-5,4.983E-7,1.833E-7,-4.555E-14,1.252E-9,3.156E-14,5.689,5.279,0.410,45.973
44,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,53461.489,1666.667,2190.671,710.754,1.000,1.140,0.877,1.733,0,1,396780,1665.926,762.314,5146.889,4474.763,-141.973,0.114,-0.076,-1.227,-1.360,-11.451,211237084834.383,0.024,3.382E-6,1.586E-7,4.462E-8,9.494E-16,7.212E-11,3.631E-15,5.385,5.276,0.110,30.041
45,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,48289.424,2033.924,2204.301,773.311,1.000,1.438,0.695,1.481,0,1,393975,2051.472,746.190,7126.726,3967.883,-1152.029,-0.354,0.047,-1.301,-1.544,-18.053,6.023E12,0.028,9.849E-5,3.536E-6,5.539E-7,3.169E-13,4.765E-9,7.075E-13,5.931,5.400,0.531,55.304
46,MAX_File_162_10-16-19_VOQM_8_1_Prox-mid_Chat-r_ChatVIP-g.lif - PROXTileScan_001_Merging001_ProjMax001-watershed-lines.tif,48220.616,130.244,2165.682,707.536,1.000,1.014,0.986,1.566,0,1,420495,140.316,768.314,4492.119,5635.226,408.193,-0.161,0.291,-1.384,-1.385,72.233,829711801377.186,0.024,1.116E-5,1.074E-6,2.117E-7,8.088E-14,6.764E-10,-6.033E-14,5.457,5.256,0.201,44.921
