 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
92,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,40948.035,2236.185,1285.390,659.697,1.000,1.328,0.753,1.884,0,1,337875,2227.709,1591.288,2762.926,5410.564,-1966.271,0.206,0.087,-1.151,-1.248,-61.975,7.594E12,0.024,1.969E-4,4.107E-7,1.075E-8,-3.304E-16,-2.947E-11,6.327E-16,5.936,4.981,0.956,68.969
93,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,14264.421,38.607,1304.315,473.508,0.799,2.592,0.386,1.337,0,1,134385,52.227,1585.067,239.851,4410.340,-521.328,-0.367,-0.236,-0.766,-1.446,-82.982,2.483E12,0.035,0.001,5.677E-6,2.058E-6,6.154E-12,2.963E-8,3.403E-12,6.737,4.402,2.335,67.430
94,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,52177.571,1513.248,1298.259,890.991,0.826,2.146,0.466,1.641,0,1,468690,1507.299,1579.886,11124.960,1931.014,-722.344,0.029,0.187,-1.326,-1.055,-4.465,4.060E13,0.028,3.943E-4,7.268E-7,2.772E-8,-1.952E-15,-5.459E-10,-3.417E-15,6.256,4.968,1.288,74.351
95,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,50742.647,916.730,1264.951,773.596,1.000,1.113,0.898,1.339,0,1,417180,922.659,1623.630,6492.050,5906.676,-90.965,-0.156,-0.047,-1.543,-1.595,-8.632,156760256088.174,0.030,2.159E-6,1.425E-7,1.002E-7,6.993E-15,1.356E-10,-9.723E-15,5.643,5.572,0.071,40.309
96,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,137140.617,1546.556,1128.690,1227.111,1.000,1.121,0.892,1.512,0,1,862410,1544.477,1774.074,18386.878,13105.749,-1818.232,-0.022,-0.267,-1.544,-1.421,-17.275,3.546E13,0.037,5.528E-5,9.847E-7,2.059E-7,9.150E-14,-5.074E-10,-1.503E-14,6.138,5.840,0.298,39.101
97,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,37915.442,297.502,1174.111,610.945,1.000,1.168,0.856,2.042,0,1,326655,290.777,1708.014,4169.209,2910.408,-1926.227,0.114,-0.013,-1.228,-1.157,-35.953,5.366E12,0.022,1.539E-4,9.758E-8,6.526E-8,5.106E-15,7.751E-10,-1.028E-15,5.771,4.831,0.939,69.595
98,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,119690.024,660.106,1071.915,1270.479,0.932,1.140,0.877,1.325,0,1,743835,668.286,1810.527,12554.630,15624.987,-167.398,-0.095,-0.129,-1.540,-1.568,-86.888,7.096E12,0.038,1.724E-5,7.024E-7,4.745E-7,-2.072E-13,1.905E-9,1.792E-13,6.074,5.915,0.159,25.353
99,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,98782.779,353.520,1098.410,1118.496,0.992,1.509,0.663,1.585,0,1,783360,354.643,1782.866,15835.653,6581.987,771.119,0.042,0.016,-1.490,-1.426,4.731,6.894E13,0.029,1.434E-4,1.166E-6,2.694E-7,-8.360E-14,3.084E-9,1.257E-13,6.023,5.380,0.643,46.452
100,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,35494.868,73.429,1096.896,701.900,0.905,1.716,0.583,1.323,0,1,302175,93.760,1794.124,1523.564,7785.961,720.267,-0.651,-0.095,-0.670,-1.650,83.523,1.248E13,0.031,4.522E-4,3.940E-6,1.085E-6,-1.209E-12,-1.208E-8,1.890E-12,6.383,5.159,1.224,57.241
101,RightCropped_MAX_File_106_09-16-20019_DYM_34_8_Chat_YFP_Pr2_GFP-g_VIP-r_nNOS-b2.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,16925.677,155.185,1109.765,442.100,1.000,1.465,0.683,1.470,0,1,230775,157.529,1782.254,1373.786,2624.971,246.567,-0.198,-0.362,-1.548,-1.157,79.244,417390078619.013,0.017,3.396E-5,6.898E-8,4.532E-7,-8.008E-14,2.625E-9,-2.617E-15,5.213,4.708,0.505,48.108
