,Node_Count,Convexity,Area_CF,Perim.,Ext.,Disp.,Elong.,Eccentr.,Orient.,Area_SL,ens_location,sample_id
3762,5,1,29221,678.9120088,0.248930607,0.089539524,0.159391083,40698898043,-58.66958408,29192.1054,middle,mid-sub-DYM13-8-sam-13-8-1
3763,6,1,18220.5,567.6668211,0.545708189,0.36523662,0.180471569,91793350920,-38.98733208,18228.62176,middle,mid-sub-DYM13-8-sam-13-8-1
3764,6,1,8498.5,358.1386808,0.110076114,0.055081627,0.054994487,57850759.93,-65.26750167,8500.985305,middle,mid-sub-DYM13-8-sam-13-8-1
3765,5,1,24317,608.2942865,0.315196244,0.042989536,0.272206708,13973122797,86.92516923,24327.75198,middle,mid-sub-DYM13-8-sam-13-8-1
3766,4,1,9227,432.3214012,0.812478186,0.266309026,0.54616916,6352372347,17.74863229,9179.599471,middle,mid-sub-DYM13-8-sam-13-8-1
3767,4,1,10096.5,447.0327901,1.175997764,0.090144019,1.085853745,21277499431,-85.00875225,10164.42849,middle,mid-sub-DYM13-8-sam-13-8-1
3768,4,1,4564,302.1449776,1.394320531,0.087306975,1.307013556,2932639336,85.83018043,4569.802455,middle,mid-sub-DYM13-8-sam-13-8-1
3769,6,1,20708.5,559.6049032,0.3486689,0.08221012,0.26645878,24146447191,-26.64774713,20687.77871,middle,mid-sub-DYM13-8-sam-13-8-1
3770,5,1,12101,428.8242489,0.273647137,0.060927294,0.212719844,2197281942,23.00185728,12081.28349,middle,mid-sub-DYM13-8-sam-13-8-1
3771,6,1,28403,668.1732871,0.434530612,0.07363075,0.360899862,66891402415,-71.08571432,28466.34449,middle,mid-sub-DYM13-8-sam-13-8-1
3772,4,1,8174.5,409.4605834,0.874973489,0.254349443,0.620624045,3685997125,-89.32610642,8115.72452,middle,mid-sub-DYM13-8-sam-13-8-1
3773,6,1,21326,605.510582,0.771076305,0.124678554,0.646397751,87383121653,-73.47380887,21296.52027,middle,mid-sub-DYM13-8-sam-13-8-1
3774,4,1,8848.5,400.2836785,0.519235709,0.239237952,0.279997757,4553517205,-58.20742901,8832.271973,middle,mid-sub-DYM13-8-sam-13-8-1
3775,5,1,7162,361.9432147,0.805092566,0.131246893,0.673845673,2548290358,87.34641321,7133.29218,middle,mid-sub-DYM13-8-sam-13-8-1
3776,6,1,13952,478.8187993,0.405610709,0.226477297,0.179133412,22217547200,-52.46733826,14006.25734,middle,mid-sub-DYM13-8-sam-13-8-1
3777,5,1,9930.5,418.1669279,0.496419543,0.168220522,0.328199021,2537492260,72.08620595,9936.358022,middle,mid-sub-DYM13-8-sam-13-8-1
3778,4,1,6285,333.0155034,0.803977936,0.112046489,0.691931447,2075699340,-80.07366054,6297.447569,middle,mid-sub-DYM13-8-sam-13-8-1
3779,4,1,9699,429.6493429,0.471979411,0.232504465,0.239474946,1473855579,-19.63169603,9715.04376,middle,mid-sub-DYM13-8-sam-13-8-1
3780,5,1,16694,669.7266065,1.865966977,0.161898804,1.704068173,3.3076E+11,-85.79043221,16750.66549,middle,mid-sub-DYM13-8-sam-13-8-1
3781,5,1,6074,304.1355503,0.267118555,0.098304668,0.168813887,676506141.3,34.47877746,6040.613356,middle,mid-sub-DYM13-8-sam-13-8-1
3782,3,1,1475,206.0201883,1.260278648,0.751531458,0.50874719,141405249.9,58.67792918,1475.489175,middle,mid-sub-DYM13-8-sam-13-8-1
3783,5,1,8442,366.9298825,0.57018052,0.074694186,0.495486335,2390250549,-12.35444869,8420.660021,middle,mid-sub-DYM13-8-sam-13-8-1
3784,4,1,4329,287.0047848,0.78586981,0.236598441,0.549271369,884952903.5,-22.45501107,4337.031756,middle,mid-sub-DYM13-8-sam-13-8-1
3785,4,1,3380,245.3370547,0.662002061,0.186889963,0.475112098,237841902.7,-69.82182302,3361.422248,middle,mid-sub-DYM13-8-sam-13-8-1
3786,9,0.999562025,1309123.5,5250.777694,1.629217722,0.066665055,1.562552667,106410729805948304,88.46347365,1307988.559,middle,mid-sub-DYM8-6-sam-6-8-8
3787,4,1,12894,560.3771357,1.661044594,0.314191296,1.346853298,1.14734E+11,78.79540801,12940.42036,middle,mid-sub-DYM8-6-sam-6-8-8
3788,5,1,202423,2203.176421,1.300987304,0.522515296,0.778472008,2.94064E+14,66.60293839,202073.7093,middle,mid-sub-DYM8-6-sam-6-8-8
3789,6,1,34281,714.7229941,0.094968081,0.055680976,0.039287105,21880598510,50.50877702,34319.1531,middle,mid-sub-DYM8-6-sam-6-8-8
3790,6,1,43713.5,828.5378962,0.234018487,0.066147339,0.167871148,47970886836,-72.28263605,43867.33653,middle,mid-sub-DYM8-6-sam-6-8-8
3791,8,0.999600504,281442.5,2425.643031,1.1856265,0.534577274,0.651049226,8.28108E+14,61.98932515,281488.923,middle,mid-sub-DYM8-6-sam-6-8-8
3792,9,0.978594542,352702.5,3516.966642,2.46320916,0.372865881,2.090343279,7697534026211676,-3.404857349,353325.2478,middle,mid-sub-DYM8-6-sam-6-8-8
3793,6,1,29876.5,669.9399122,0.076751329,0.063136333,0.013614996,8088170639,42.40960225,29872.99267,middle,mid-sub-DYM8-6-sam-6-8-8
3794,7,0.999872994,145591.5,1606.147489,1.059285235,0.256556326,0.80272891,6.31803E+13,-70.68908583,145792.6732,middle,mid-sub-DYM8-6-sam-6-8-8
3795,8,0.999505108,216687,1963.936027,1.010167063,0.080079004,0.930088058,1.56804E+14,10.25317819,216901.9176,middle,mid-sub-DYM8-6-sam-6-8-8
3796,7,1,70249.5,1046.280069,0.36854508,0.113279822,0.255265257,9.68466E+11,27.45243163,70026.84411,middle,mid-sub-DYM8-6-sam-6-8-8
3797,4,1,21129,741.9383853,1.694254946,0.148827715,1.545427231,4.92193E+11,-89.12130053,21127.56163,middle,mid-sub-DYM8-6-sam-6-8-8
3798,6,1,17936,542.6242995,0.809257297,0.171339486,0.637917811,66806402708,-69.58526226,17896.99039,middle,mid-sub-DYM8-6-sam-6-8-8
3799,6,1,20831,598.8729358,0.838804156,0.138309357,0.700494799,93566637923,-14.45323423,20910.87946,middle,mid-sub-DYM8-6-sam-6-8-8
3800,6,1,68592,1146.128765,1.147886067,0.238366228,0.909519838,6.88368E+12,14.95535463,68655.23491,middle,mid-sub-DYM8-6-sam-6-8-8
3801,10,0.994455556,139359.5,3355.964993,4.122210845,0.199427127,3.922783718,5183873901851526,0.75313158,139587.8322,middle,mid-sub-DYM8-6-sam-6-8-8
3802,5,1,39655,831.5706096,0.338095775,0.23286055,0.105235225,3.93134E+11,49.97956379,39777.87076,middle,mid-sub-DYM8-6-sam-6-8-8
3803,27,0.804558746,469751.5,6960.587264,4.272158017,1.609251458,2.662906559,233365793122556736,-87.77026261,468996.1971,middle,mid-sub-DYM8-6-sam-6-8-8
3804,6,1,30001,829.8231398,1.428636081,0.200778827,1.227857255,8.40364E+11,84.76879136,29880.91464,middle,mid-sub-DYM8-6-sam-6-8-8
3805,8,0.995581906,49680,935.0796401,0.697599872,0.094137227,0.603462645,7.09743E+11,-81.6459724,49639.29178,middle,mid-sub-DYM8-6-sam-6-8-8
3806,8,1,192107.5,1699.295363,0.39236023,0.09048736,0.30187287,1.59465E+13,-20.49474709,192294.1951,middle,mid-sub-DYM8-6-sam-6-8-8
3807,4,1,40376,1009.229393,1.563653855,0.23571628,1.327937576,2.56465E+12,-86.93459483,40182.61293,middle,mid-sub-DYM8-6-sam-6-8-8
3808,7,1,27313,632.9771257,0.088189267,0.03772961,0.050459657,669919666.5,-87.10546908,27335.14161,middle,mid-sub-DYM8-6-sam-6-8-8
3809,6,1,40774,829.9045996,0.373151987,0.221453298,0.151698689,4.21744E+11,-37.9044477,40785.92915,middle,mid-sub-DYM8-6-sam-6-8-8
3810,3,1,11800.5,529.829839,0.874177322,0.458616047,0.415561275,25035369631,-29.21126907,11812.0232,middle,mid-sub-DYM8-6-sam-6-8-8
3811,8,0.874167224,150223.5,2036.767706,0.730797816,0.300147381,0.430650435,2.68414E+13,23.99821933,150338.5517,middle,mid-sub-DYM8-6-sam-6-8-8
3812,8,1,73373.5,1041.685716,0.253284185,0.089765348,0.163518837,7.63816E+11,57.94039158,73326.50078,middle,mid-sub-DYM8-6-sam-6-8-8
3813,6,1,51564,907.3627121,0.429199827,0.091042109,0.338157718,2.24539E+11,85.12187728,51454.64304,middle,mid-sub-DYM8-6-sam-6-8-8
3814,5,1,48343.5,869.739934,0.443101989,0.092442587,0.350659402,3.52811E+11,-69.06399574,48276.88696,middle,mid-sub-DYM8-6-sam-6-8-8
3815,8,0.999929574,58041,909.9505602,0.213059418,0.041531504,0.171527915,1.16989E+11,-71.18606269,57852.50556,middle,mid-sub-DYM8-6-sam-6-8-8
3816,7,1,50660,912.5083946,0.666094948,0.117631518,0.54846343,6.57861E+11,-80.24679155,50547.59498,middle,mid-sub-DYM8-6-sam-6-8-8
3817,5,1,35486.5,803.696706,0.412323084,0.221621978,0.190701106,1.34615E+11,31.79194215,35411.02279,middle,mid-sub-DYM8-6-sam-6-8-8
3818,6,1,37794.5,828.6009613,1.20257857,0.084660028,1.117918542,1.12174E+12,-86.44816706,37704.52631,middle,mid-sub-DYM8-6-sam-6-8-8
3819,6,1,60427,976.3112908,0.318372112,0.078794803,0.239577308,2.49771E+11,-73.43577673,60476.52826,middle,mid-sub-DYM8-6-sam-6-8-8
3820,8,1,61197,943.2333504,0.374220791,0.048268973,0.325951818,4.66881E+11,-16.87666485,61152.00927,middle,mid-sub-DYM8-6-sam-6-8-8
3821,9,0.964922885,126968,2026.876028,2.428867553,0.15749098,2.271376573,3.4649E+14,-0.910901888,127142.2111,middle,mid-sub-DYM8-6-sam-6-8-8
3822,6,1,60428,952.9128361,0.466956043,0.057997343,0.4089587,6.88364E+11,-74.1429547,60390.30664,middle,mid-sub-DYM8-6-sam-6-8-8
3823,8,1,79080,1062.07045,0.404286429,0.024545863,0.379740566,1.08614E+12,78.15849661,79040.92775,middle,mid-sub-DYM8-6-sam-6-8-8
3824,3,1,11593,530.258157,1.070335309,0.412306662,0.658028647,27077830864,-20.74856279,11525.29806,middle,mid-sub-DYM8-6-sam-6-8-8
3825,9,1,71420.5,1044.178413,0.673409089,0.053130756,0.620278333,1.96251E+12,87.75536922,71466.36083,middle,mid-sub-DYM8-6-sam-6-8-8
3826,6,1,34473,777.1923097,0.750551132,0.167659505,0.582891627,3.97598E+11,69.65485044,34524.45986,middle,mid-sub-DYM8-6-sam-6-8-8
3827,6,1,21389.5,614.017156,0.942970659,0.097080252,0.845890407,1.11221E+11,-85.75715443,21352.22559,middle,mid-sub-DYM8-6-sam-6-8-8
3828,8,0.999960556,53307,950.4606439,0.862286287,0.084047136,0.778239151,1.50693E+12,80.40711222,53080.77381,middle,mid-sub-DYM8-6-sam-6-8-8
3829,6,1,31528.5,803.258555,1.40503681,0.321425806,1.083611003,1.21373E+12,-73.15073042,31628.58252,middle,mid-sub-DYM8-6-sam-6-8-8
3830,5,1,17845,545.3816432,0.174945707,0.15371542,0.021230287,13800648121,46.53649049,17942.86762,middle,mid-sub-DYM8-6-sam-6-8-8
3831,5,1,21302.5,627.1765574,0.8269793,0.17790509,0.64907421,68348364775,1.028561939,21345.33234,middle,mid-sub-DYM8-6-sam-6-8-8
3832,5,1,47903,875.1451687,0.331096227,0.078228501,0.252867726,1.03482E+11,-8.756193196,47837.54376,middle,mid-sub-DYM8-6-sam-6-8-8
3833,7,1,76408.5,1081.0347,0.615187572,0.048017503,0.567170069,2.04969E+12,-83.53673669,76410.99434,middle,mid-sub-DYM8-6-sam-6-8-8
3834,6,1,39904,785.7345724,0.533709141,0.064917258,0.468791883,2.33512E+11,76.89443366,39691.89221,middle,mid-sub-DYM8-6-sam-6-8-8
3835,6,1,42212,853.3876031,1.065404829,0.17931462,0.88609021,1.48798E+12,-73.45141126,42241.17396,middle,mid-sub-DYM8-6-sam-6-8-8
3836,5,1,43514.5,856.6712556,0.711622308,0.18009276,0.531529548,6.68045E+11,20.35725817,43601.18285,middle,mid-sub-DYM8-6-sam-6-8-8
3837,6,1,46005,863.1641372,0.55739732,0.14595472,0.4114426,4.34782E+11,69.64647195,45994.7437,middle,mid-sub-DYM8-6-sam-6-8-8
3838,6,1,18325,548.5143161,0.678761707,0.053039888,0.62572182,33346871823,-86.89524863,18309.86202,middle,mid-sub-DYM8-6-sam-6-8-8
3839,8,0.995632051,68111,1045.082129,0.530703657,0.046957439,0.483746218,9.96849E+11,89.5683931,68161.03425,middle,mid-sub-DYM8-6-sam-6-8-8
3840,6,1,60802.5,959.738388,0.340576056,0.075769962,0.264806094,2.16107E+11,1.60505115,60752.76435,middle,mid-sub-DYM8-6-sam-6-8-8
3841,7,1,43598,845.4691015,0.173127855,0.171335948,0.001791907,2.55852E+11,-45.11300207,43460.38697,middle,mid-sub-DYM8-6-sam-6-8-8
3842,8,1,35228,726.4162274,0.358941377,0.046315629,0.312625747,60310315317,82.67622267,35181.56544,middle,mid-sub-DYM8-6-sam-6-8-8
3843,5,1,28780.5,680.721732,0.699186199,0.131635174,0.567551025,1.7619E+11,17.98684123,28605.76773,middle,mid-sub-DYM8-6-sam-6-8-8
3844,6,1,54461,884.9444002,0.188415733,0.02941239,0.159003343,53188503067,4.403657466,54479.8409,middle,mid-sub-DYM8-6-sam-6-8-8
3845,6,1,31263.5,739.8769099,0.50835057,0.183636455,0.324714115,51878607567,4.763306935,31197.67924,middle,mid-sub-DYM8-6-sam-6-8-8
3846,7,1,53600,909.1816919,0.304364128,0.06382778,0.240536348,1.50541E+11,76.50050124,53654.17714,middle,mid-sub-DYM8-6-sam-6-8-8
3847,5,1,27593,712.1101888,0.765572757,0.176588443,0.588984314,1.48612E+11,-12.1718963,27644.6736,middle,mid-sub-DYM8-6-sam-6-8-8
3848,7,1,22684.5,595.8781734,0.33146314,0.179613384,0.151849756,66556432208,-52.15607227,22660.75246,middle,mid-sub-DYM8-6-sam-6-8-8
3849,7,1,29990.5,652.7979488,0.2173075,0.040809555,0.176497945,22683545875,-23.02406683,30042.78099,middle,mid-sub-DYM8-6-sam-6-8-8
3850,10,0.954571996,70972,1226.265224,1.369419723,0.260198529,1.109221194,1.16965E+13,-13.64978717,70913.53653,middle,mid-sub-DYM8-6-sam-6-8-8
3851,5,1,19678.5,605.3264939,1.162644531,0.217045553,0.945598978,1.77824E+11,-74.38508366,19718.08123,middle,mid-sub-DYM8-6-sam-6-8-8
3852,4,1,19981,620.363176,0.483776684,0.232741239,0.251035445,12920943886,-71.94609809,19948.56882,middle,mid-sub-DYM8-6-sam-6-8-8
3853,5,1,15532.5,516.8484899,0.599762381,0.120741331,0.47902105,14548631675,-80.81466374,15601.09395,middle,mid-sub-DYM8-6-sam-6-8-8
3854,6,1,17968.5,519.5859227,0.173597534,0.1240062,0.049591333,17040565218,41.85893911,17946.33242,middle,mid-sub-DYM8-6-sam-6-8-8
3855,5,1,43087.5,841.0495504,0.567071465,0.078370435,0.48870103,2.74758E+11,5.073917229,42980.78799,middle,mid-sub-DYM8-6-sam-6-8-8
3856,6,1,26426.5,677.1129103,0.769025618,0.161898004,0.607127615,1.26918E+11,11.69680607,26337.37008,middle,mid-sub-DYM8-6-sam-6-8-8
3857,9,1,69799.5,996.4542991,0.185755771,0.042389836,0.143365935,2.64891E+11,62.88311121,69790.95164,middle,mid-sub-DYM8-6-sam-6-8-8
3858,7,1,56146,934.5650282,0.155084982,0.06659096,0.088494021,54977654968,-62.56732168,56080.73404,middle,mid-sub-DYM8-6-sam-6-8-8
3859,7,1,37281,777.3103512,0.510955668,0.137889706,0.373065962,1.8098E+11,19.65834829,37357.03754,middle,mid-sub-DYM8-6-sam-6-8-8
3860,5,1,31738,725.0290554,0.271046194,0.188816371,0.082229823,1.33269E+11,-49.58794056,31702.11376,middle,mid-sub-DYM8-6-sam-6-8-8
3861,7,1,44162.5,846.8640916,0.650271017,0.110910101,0.539360916,5.51669E+11,17.13399895,44214.91845,middle,mid-sub-DYM8-6-sam-6-8-8
3862,4,1,36498,777.2332129,0.267120091,0.100521906,0.166598185,33299785943,-20.74116025,36316.76043,middle,mid-sub-DYM8-6-sam-6-8-8
3863,8,0.999979968,54855,902.5809105,0.199224131,0.115012805,0.084211326,5.45818E+11,-50.03061583,54897.32872,middle,mid-sub-DYM8-6-sam-6-8-8
3864,8,1,61031.5,959.6801436,0.350699564,0.070482511,0.280217053,2.42531E+11,-88.38046665,61054.41224,middle,mid-sub-DYM8-6-sam-6-8-8
3865,7,0.999571009,42030.5,814.2860201,0.503483509,0.176979726,0.326503783,5.20883E+11,-59.71593864,42125.31206,middle,mid-sub-DYM8-6-sam-6-8-8
3866,6,1,27445.5,674.6159117,0.465043645,0.314053072,0.150990573,2.61E+11,-50.27278753,27392.43438,middle,mid-sub-DYM8-6-sam-6-8-8
3867,5,1,51305,882.9255424,0.262349153,0.051884604,0.210464548,98272177048,77.05429826,51445.4099,middle,mid-sub-DYM8-6-sam-6-8-8
3868,5,1,19664,612.7613133,0.684999549,0.435516015,0.249483535,1.20655E+11,53.65640802,19668.73541,middle,mid-sub-DYM8-6-sam-6-8-8
3869,7,1,40574.5,777.1391791,0.190914411,0.087295281,0.10361913,1.30652E+11,-52.95317016,40600.19314,middle,mid-sub-DYM8-6-sam-6-8-8
3870,7,1,30897,674.8638967,0.148152823,0.065088851,0.083063972,4383002738,19.49390886,30805.31167,middle,mid-sub-DYM8-6-sam-6-8-8
3871,7,1,72829.5,1011.78301,0.141391906,0.030934618,0.110457288,99486707609,70.44518268,72708.07781,middle,mid-sub-DYM8-6-sam-6-8-8
3872,8,1,34686.5,759.5421108,0.933287501,0.085405739,0.847881762,5.26555E+11,-80.58472705,34885.62987,middle,mid-sub-DYM8-6-sam-6-8-8
3873,10,0.999974944,84089,1143.986243,0.207046076,0.15624679,0.050799286,1.93122E+12,41.85672343,84037.41736,middle,mid-sub-DYM8-6-sam-6-8-8
3874,4,1,23462,641.7054117,0.61192357,0.188951164,0.422972406,97946914749,-63.95606248,23450.869,middle,mid-sub-DYM8-6-sam-6-8-8
3875,5,1,43649,837.6043014,0.209093717,0.093679948,0.115413769,24427425553,71.45871871,43725.11741,middle,mid-sub-DYM8-6-sam-6-8-8
3876,5,1,9864.5,498.3482681,1.893260568,0.613005415,1.280255153,91209459056,17.88236541,9941.569126,middle,mid-sub-DYM8-6-sam-6-8-8
3877,5,1,23651.5,608.0984057,0.1620365,0.072260136,0.089776364,1475006415,-85.52748406,23664.12575,middle,mid-sub-DYM8-6-sam-6-8-8
3878,5,1,18576,575.6445835,0.247143753,0.201768039,0.045375714,997885723.3,58.973333,18692.8253,middle,mid-sub-DYM8-6-sam-6-8-8
3879,5,1,18645.5,585.4109206,0.750877641,0.161059977,0.589817665,36839863779,-3.724808199,18690.59217,middle,mid-sub-DYM8-6-sam-6-8-8
3880,5,1,24516.5,669.5233152,1.038730402,0.148518432,0.89021197,2.35529E+11,-12.4343798,24546.07703,middle,mid-sub-DYM8-6-sam-6-8-8
3881,5,1,6683.5,334.6976335,0.65348607,0.109372608,0.544113462,1775104839,14.44880743,6733.988749,middle,mid-sub-DYM8-6-sam-6-8-8
3882,5,1,12393,508.3321671,1.600558453,0.09002033,1.510538123,88249065795,2.56449207,12464.51183,middle,mid-sub-DYM8-6-sam-6-8-8
3883,8,1,60204,934.5318029,0.107099179,0.037230151,0.069869028,47913957037,28.95259882,60142.68665,middle,mid-sub-DYM8-6-sam-6-8-8
3884,6,1,23222.5,621.9740353,0.899324713,0.113422428,0.785902285,1.53568E+11,-75.81763856,23160.91835,middle,mid-sub-DYM8-6-sam-6-8-8
3885,4,1,20289,603.815361,0.31836262,0.208470783,0.109891837,35640565452,-38.73243813,20328.10668,middle,mid-sub-DYM8-6-sam-6-8-8
3886,5,1,26917,651.1677853,0.445952224,0.072293942,0.373658282,49786442695,14.32410718,27009.37872,middle,mid-sub-DYM8-6-sam-6-8-8
3887,5,1,20001,572.152824,0.700715926,0.183543372,0.517172554,81673282828,-65.40922874,20006.95241,middle,mid-sub-DYM8-6-sam-6-8-8
3888,8,1,55642,895.1377461,0.47285653,0.023742066,0.449114464,4.8343E+11,-8.206043499,55599.09199,middle,mid-sub-DYM8-6-sam-6-8-8
3889,4,1,14362.5,529.8433058,0.985168539,0.263132881,0.722035658,49214334434,20.06397125,14341.86142,middle,mid-sub-DYM8-6-sam-6-8-8
3890,5,1,16273,501.0201789,0.068257218,0.064184248,0.00407297,995759467.6,44.10948177,16316.71565,middle,mid-sub-DYM8-6-sam-6-8-8
3891,7,1,69405,1000.507631,0.24196366,0.039696148,0.202267512,3.04999E+11,-69.70895497,69436.38864,middle,mid-sub-DYM8-6-sam-6-8-8
3892,5,1,30284.5,697.9642438,0.203797891,0.082965782,0.120832109,9693960313,-20.30099626,30294.92101,middle,mid-sub-DYM8-6-sam-6-8-8
3893,5,1,17258,518.2768817,0.225376942,0.076820313,0.148556628,3724860767,-64.88067422,17192.77288,middle,mid-sub-DYM8-6-sam-6-8-8
3894,4,1,20349.5,608.8955528,0.746280186,0.132379488,0.613900698,50215120089,1.161750638,20419.83086,middle,mid-sub-DYM8-6-sam-6-8-8
3895,4,1,3758.5,274.2761918,0.769632366,0.27272619,0.496906176,291459510.2,-76.25886155,3692.67662,middle,mid-sub-DYM8-6-sam-6-8-8
3896,4,1,16988,554.3772947,0.707332167,0.141394979,0.565937187,24385422737,87.45765444,16909.61325,middle,mid-sub-DYM8-6-sam-6-8-8
3897,8,1,35869.5,720.7448583,0.319530572,0.070353491,0.249177081,85241159183,-66.2426232,35945.29144,middle,mid-sub-DYM8-6-sam-6-8-8
3898,5,1,15529,532.5003485,0.914223513,0.366456155,0.547767359,76996767215,-61.74803136,15542.64221,middle,mid-sub-DYM8-6-sam-6-8-8
3899,4,1,18729.5,603.9184759,0.292154665,0.241347444,0.050807221,658948070.4,-24.284232,18699.75566,middle,mid-sub-DYM8-6-sam-6-8-8
3900,8,1,48331,856.9792867,0.606651996,0.043386444,0.563265552,4.874E+11,-88.75718249,48311.25778,middle,mid-sub-DYM8-6-sam-6-8-8
3901,4,1,6550.5,378.2138596,1.152604375,0.269743873,0.882860502,5786817045,75.86702362,6579.104244,middle,mid-sub-DYM8-6-sam-6-8-8
3902,3,1,7752,416.4269683,0.930251597,0.291225472,0.639026124,3930719901,-9.265871995,7688.082103,middle,mid-sub-DYM8-6-sam-6-8-8
3903,6,1,19204.5,538.5987626,0.351907554,0.071747648,0.280159906,14146930499,-68.29143214,19144.64458,middle,mid-sub-DYM8-6-sam-6-8-8
3904,6,1,45143,847.8089621,0.436605008,0.102824626,0.333780382,2.85079E+11,-67.79861601,45175.99743,middle,mid-sub-DYM8-6-sam-6-8-8
3905,5,1,17062.5,564.1887133,1.062497662,0.146140104,0.916357557,85607438255,-77.82517369,17093.02526,middle,mid-sub-DYM8-6-sam-6-8-8
3906,6,1,22815,613.8907871,0.172844444,0.147440059,0.025404385,832318568.7,-34.12560985,22836.20766,middle,mid-sub-DYM8-6-sam-6-8-8
3907,4,1,7945,367.7880898,0.171524731,0.120550835,0.050973897,32529245.07,-69.78066385,7941.607508,middle,mid-sub-DYM8-6-sam-6-8-8
3908,8,1,53975,921.9158081,0.321204053,0.192799844,0.128404209,1.00005E+12,50.86014527,53977.49185,middle,mid-sub-DYM8-6-sam-6-8-8
3909,4,1,2757,269.7586318,1.593670807,0.574496433,1.019174374,1186299463,70.81223795,2770.614187,middle,mid-sub-DYM8-6-sam-6-8-8
3910,5,1,10179.5,407.2890793,0.222324372,0.096799753,0.125524619,359757078.6,-19.02178188,10128.52923,middle,mid-sub-DYM8-6-sam-6-8-8
3911,6,1,27345,659.8834643,0.832382714,0.092967656,0.739415058,2.23264E+11,-75.11980058,27348.88494,middle,mid-sub-DYM8-6-sam-6-8-8
3912,4,1,13948,533.1143374,0.339499679,0.285465385,0.054034295,2986155631,51.33900622,13940.46061,middle,mid-sub-DYM8-6-sam-6-8-8
3913,6,1,42821,805.3971827,0.135546746,0.058633969,0.076912778,10537966950,-70.0019261,42853.67789,middle,mid-sub-DYM8-6-sam-6-8-8
3914,6,1,48482,841.0807651,0.073938522,0.034231917,0.039706605,9056995985,29.87985854,48525.56673,middle,mid-sub-DYM8-6-sam-6-8-8
3915,5,1,13540,506.8589885,0.988973247,0.232449039,0.756524208,41660162590,-71.20984136,13567.8016,middle,mid-sub-DYM8-6-sam-6-8-8
3916,4,1,17214,543.3678794,0.459624881,0.119200224,0.340424656,8726359346,7.209137367,17084.99576,middle,mid-sub-DYM8-6-sam-6-8-8
3917,7,1,28052,660.2803732,0.227353921,0.102560609,0.124793312,8323964820,-19.97052132,28115.09699,middle,mid-sub-DYM8-6-sam-6-8-8
3918,5,1,10613,417.9865656,0.202836208,0.127321575,0.075514633,2003750330,-51.57893905,10693.92956,middle,mid-sub-DYM8-6-sam-6-8-8
3919,13,0.910574076,53407,1096.32886,0.727893244,0.477162557,0.250730687,2.22397E+12,-35.70860507,53422.35339,middle,mid-sub-DYM8-6-sam-6-8-8
3920,6,1,56384,895.1381484,0.080099657,0.025124029,0.054975627,35132041783,31.93889445,56357.14657,middle,mid-sub-DYM8-6-sam-6-8-8
3921,5,1,22072,608.5826988,0.490625281,0.174190718,0.316434563,51909445613,-62.68415422,22134.26493,middle,mid-sub-DYM8-6-sam-6-8-8
3922,10,0.998926989,54099,946.456793,0.914480561,0.157762751,0.75671781,2.27975E+12,-72.00327516,54019.96865,middle,mid-sub-DYM8-6-sam-6-8-8
3923,6,1,37324.5,758.0597403,0.310059017,0.081785354,0.228273662,64748417280,69.93357736,37412.05478,middle,mid-sub-DYM8-6-sam-6-8-8
3924,6,1,19274,573.2816216,0.487476745,0.171594729,0.315882016,30966973177,63.45994635,19263.99475,middle,mid-sub-DYM8-6-sam-6-8-8
3925,7,1,20490.5,599.9002336,1.211290986,0.056687485,1.154603501,1.96867E+11,-83.98788762,20498.99643,middle,mid-sub-DYM8-6-sam-6-8-8
3926,5,1,19325.5,554.9882283,0.328004529,0.096210842,0.231793687,10799421262,67.10800086,19300.68275,middle,mid-sub-DYM8-6-sam-6-8-8
3927,4,1,14456,515.5387207,0.906576867,0.214368526,0.692208341,40316415427,18.86335127,14454.33727,middle,mid-sub-DYM8-6-sam-6-8-8
3928,5,1,19669,566.2920659,0.632813358,0.086393935,0.546419423,38421555885,11.53171986,19641.16999,middle,mid-sub-DYM8-6-sam-6-8-8
3929,4,1,16569,551.6525303,0.500728324,0.248619205,0.252109119,30168684111,57.07808404,16564.36215,middle,mid-sub-DYM8-6-sam-6-8-8
3930,3,1,5813.5,404.512188,1.128414951,0.805361262,0.323053689,8978749289,-53.68369423,5848.718062,middle,mid-sub-DYM8-6-sam-6-8-8
3931,6,1,39767.5,785.0590109,0.65003683,0.03228883,0.617748,3.26478E+11,-88.15832664,39807.75336,middle,mid-sub-DYM8-6-sam-6-8-8
3932,4,1,11236,480.7336879,0.947761858,0.271164158,0.676597701,14071758333,10.82994703,11201.90384,middle,mid-sub-DYM8-6-sam-6-8-8
3933,6,1,26454,632.0600093,0.339627042,0.068690489,0.270936553,37192302891,22.66346114,26508.34917,middle,mid-sub-DYM8-6-sam-6-8-8
3934,6,1,17149,525.2338007,0.5860425,0.159773307,0.426269193,37224963731,25.53032099,17255.83628,middle,mid-sub-DYM8-6-sam-6-8-8
3935,5,1,14532.5,485.6362715,0.588554746,0.121869891,0.466684855,18636633335,-21.35264915,14539.11595,middle,mid-sub-DYM8-6-sam-6-8-8
3936,6,1,19944.5,555.735241,0.20366128,0.184193376,0.019467904,46347620458,45.91921524,19957.81862,middle,mid-sub-DYM8-6-sam-6-8-8
3937,5,1,9421.5,447.1083764,0.977487818,0.448291357,0.529196461,16360693194,27.27342437,9419.837127,middle,mid-sub-DYM8-6-sam-6-8-8
