,Area_CF,Perim.,Ext.,Disp.,Elong.,Eccentr.,Orient.,Area_SL,ens_location,sample_id
3373,13551,484.7280445,0.63018003,0.309770461,0.32040957,3.29625E+17,75.00283183,13501.03444,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3374,28511,663.7597308,0.350376417,0.059253478,0.291122939,2.16906E+18,6.602703284,28596.55615,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3375,24519.5,896.8710767,2.484509658,0.42185095,2.062658708,5.327E+17,88.09479281,24397.04717,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3376,21635.5,590.8672152,0.94874417,0.028531997,0.920212172,3.84611E+18,13.07998021,21541.111,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3377,6769.5,387.1518562,0.828945136,0.318716682,0.510228454,7.64879E+17,-6.75520066,6743.707248,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3378,21969,586.8596787,0.455031793,0.130764216,0.324267577,5.80201E+17,15.11164817,22117.68611,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3379,47544.5,848.1546369,0.447294544,0.039553373,0.407741171,4.55293E+17,-11.73193011,47571.24184,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3380,27614,638.8528955,0.23343194,0.062366573,0.171065367,9.03127E+17,-5.962352909,27577.53649,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3381,7085,341.686974,0.150846831,0.116213149,0.034633682,6.82846E+16,-17.5550325,7116.122482,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3382,20289.5,558.856789,0.325571664,0.098129794,0.22744187,2.40488E+17,-19.82653812,20338.78228,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3383,11003,453.6982321,0.418333451,0.407386605,0.010946846,1.40453E+18,-19.53136479,11043.88208,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3384,12632,467.7449762,0.397746407,0.153813298,0.243933109,3.93309E+16,66.14972429,12613.95459,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3385,25644,632.719815,0.466385446,0.065606557,0.400778888,8.08637E+16,34.58167828,25662.35602,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3386,3021,261.6625093,0.974275121,0.282309279,0.691965842,3.74688E+17,-29.58040582,3008.586735,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3387,14191.5,466.7626741,0.109866674,0.082608395,0.027258279,3.98012E+17,11.02159833,14199.00812,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3388,31104,678.2195512,0.142973899,0.051585312,0.091388587,6.03769E+16,39.33299177,31064.1059,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3389,15721,504.72687,0.242718977,0.091860658,0.150858319,5.81886E+17,-58.77925972,15718.82642,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3390,13364,578.0833746,1.72402469,0.137241333,1.586783358,4.82005E+17,-62.28980421,13331.4513,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3391,16077,512.7601697,0.353500663,0.096925935,0.256574728,2.48348E+15,14.34025588,16070.69668,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3392,4392,345.2957552,1.459817596,0.476499514,0.983318082,7.0724E+16,67.79949889,4390.735503,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3393,15145,511.330645,0.351135514,0.144082009,0.207053505,1.09644E+18,36.96273911,15156.08171,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3394,9908.5,427.1468447,0.848232336,0.244048492,0.604183844,1.12205E+17,-24.8637662,9933.231366,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3395,13502.5,482.2274929,0.380106904,0.341332177,0.038774727,2.24749E+17,-18.20508896,13545.85263,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3396,22648.5,581.4177604,0.149693287,0.053811744,0.095881543,2.29626E+18,-8.788689698,22638.93663,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3397,14108.5,463.9312604,0.15445884,0.055561561,0.098897279,4.76283E+16,46.76136661,14099.52924,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3398,42582,831.2651651,0.230709496,0.211130568,0.019578928,4.74083E+18,-28.60048832,42535.47118,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3399,20601,600.3452092,0.776916281,0.089063401,0.687852881,2.17324E+18,-32.05971704,20538.15413,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3400,33952,704.4508216,0.421006005,0.036460768,0.384545236,2.63796E+18,-45.38483339,33844.36629,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3401,5265.5,325.2591718,1.349346373,0.28097777,1.068368603,3.6194E+17,-44.29679852,5258.297624,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3402,15586,509.1886268,0.260377185,0.098200538,0.162176647,2.50177E+14,51.9190606,15614.52091,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3403,18732,533.5833217,0.167301436,0.05302835,0.114273087,2.85914E+14,31.58524511,18665.35203,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3404,19115.5,548.4409051,0.487373786,0.073825871,0.413547915,1.20811E+15,34.19341267,19063.3092,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3405,13484.5,482.1311695,0.153274649,0.150010051,0.003264598,1.86168E+18,31.95664233,13552.70726,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3406,5351.5,310.6381078,0.534623515,0.366764575,0.16785894,4.92698E+17,-1.160077045,5346.54717,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3407,2379,246.4683667,0.633693942,0.623931195,0.009762747,6.46846E+15,7.939993074,2404.513604,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3408,3590,293.5521031,1.088489363,0.398936668,0.689552696,1.89958E+16,8.551025395,3540.296722,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3409,19392,543.6479657,0.280861715,0.057301913,0.223559802,5.87156E+17,6.183444504,19441.26037,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3410,12283,445.2623454,0.144374901,0.090142063,0.054232838,1.41349E+17,-45.18393748,12298.87756,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3411,11735.5,716.5388697,1.845518474,0.188873928,1.656644546,6.57225E+17,-52.33082499,11658.11037,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3412,37438,750.0296327,0.654266979,0.035551128,0.618715851,1.67928E+18,-55.00237002,37349.20665,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3413,6633,357.1521157,0.809721454,0.440436662,0.369284792,3.78393E+14,5.938172352,6711.64527,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3414,12744.5,457.1842155,0.436830015,0.167092089,0.269737926,2.4079E+14,9.016265388,12730.85658,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3415,12625,467.9452465,0.383651433,0.344934758,0.038716675,9.25734E+16,-36.95340599,12658.73038,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3416,24876.5,672.5757852,1.199652355,0.126862506,1.072789849,4.78785E+18,17.0024074,24810.77947,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3417,5008,320.7617832,0.581566158,0.279770758,0.3017954,4.36632E+17,13.73421387,4989.010014,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3418,19951.5,547.8457997,0.132750618,0.05222441,0.080526208,5.42085E+17,2.896889519,19922.80927,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3419,8396,386.2880979,0.279649957,0.255495976,0.024153982,7.88756E+15,-32.10856447,8415.868772,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3420,4078,325.786918,1.217014686,0.533304717,0.683709969,4.85802E+16,-27.00284146,4089.277664,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3421,5519,340.5319488,0.325705395,0.277807646,0.047897749,3.09969E+14,-46.39701872,5566.651733,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3422,6509,331.1615622,0.592883011,0.095428008,0.497455002,1.12677E+18,9.482869618,6460.609687,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3423,4459.5,321.4529299,0.938096784,0.3152482,0.622848584,1.81776E+17,31.25956824,4527.183239,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3424,1627.5,220.7573582,1.785102312,0.436197251,1.348905062,1.27335E+17,-47.29081866,1607.975494,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3425,12363,439.2159333,0.244503427,0.097231575,0.147271852,2.45513E+18,25.44724147,12414.53354,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3426,6201,366.8899909,0.611631669,0.333901547,0.277730121,2.28609E+17,-61.21915354,6177.46822,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3427,9110.5,409.3859709,0.511607246,0.219378191,0.292229055,9.87007E+16,-4.523003766,9070.219572,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3428,16024,509.483257,0.211237132,0.076963958,0.134273174,1.5074E+18,-27.44766536,15983.48271,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3429,18980.5,536.6535592,0.250488595,0.046434687,0.204053908,9.16045E+14,18.73865605,18977.22846,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3430,17785,524.2940625,0.147273053,0.059900876,0.087372177,5.57926E+16,41.15809402,17711.79849,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3431,5707.5,344.6011035,0.417423436,0.274655797,0.142767639,1.23964E+18,-26.3075434,5691.522668,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3432,51901,1053.277412,1.417145256,0.21600639,1.201138865,1.21938E+19,-25.4886145,51759.47985,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3433,14149,519.7814123,1.001247273,0.13391268,0.867334592,1.33291E+18,-43.84690829,14098.20373,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3434,5377,352.2550671,0.844583833,0.380979779,0.463604054,3.1629E+17,-46.14268551,5431.358422,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3435,10949,427.1863212,0.346356956,0.150182802,0.196174154,2.09623E+18,-21.0138351,10962.50156,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3436,7481,374.5579301,0.740999549,0.256958857,0.484040691,9.52173E+16,88.63228945,7495.530882,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3437,8996,402.3008995,0.593476264,0.164180325,0.429295939,1.42542E+17,-47.242121,9051.882004,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3438,8823,387.129512,0.600519475,0.124806759,0.475712716,1.53683E+18,15.4642266,8844.569985,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3439,14978,486.5002441,0.402457639,0.122572785,0.279884854,1.66693E+18,-10.82048835,15012.97691,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3440,17444.5,525.857883,0.337152127,0.144729142,0.192422986,1.45E+18,-42.32988506,17489.63338,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3441,4421,307.0451262,0.572465923,0.303607878,0.268858045,6.03441E+15,18.15102876,4407.947412,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3442,9752,452.7915084,0.774997362,0.25908997,0.515907392,2.58492E+17,72.46147127,9707.45006,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3443,8220,372.7134325,0.166965076,0.126990441,0.039974635,1.69058E+18,-25.51276253,8203.844427,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3444,6023.5,342.0662857,0.825221188,0.221267801,0.603953387,4.7116E+17,-22.1673144,6026.183284,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3445,7817,365.8256344,0.329855485,0.1936543,0.136201186,1.04354E+17,43.0751383,7866.816672,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3446,14566.5,537.0767784,0.964635476,0.291347763,0.673287712,4.27234E+18,-31.30331869,14461.53724,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3447,11163,486.7958612,0.849598257,0.337597766,0.512000491,3.35068E+18,30.92203497,11081.62156,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3448,12793,443.1118214,0.084461832,0.061663286,0.022798546,2.96658E+16,46.12168342,12726.36606,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3449,14105.5,482.400346,0.462143434,0.168192336,0.293951097,1.34782E+18,-41.20106706,14064.91466,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3450,10008.5,393.2587462,0.261842629,0.078053968,0.183788661,1.18685E+16,-28.13795535,9988.24407,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3451,17147.5,504.0675639,0.214876403,0.032703463,0.18217294,3.06647E+18,19.68991763,17214.39196,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3452,5599,305.2997673,0.428840255,0.317571876,0.111268378,2.13172E+17,4.736699295,5529.92285,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3453,10162,407.9596262,0.126684274,0.109537253,0.017147021,4.33472E+17,6.059176038,10208.3562,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3454,5777,380.4582001,1.389750109,0.275758354,1.113991755,2.74193E+17,-56.11381096,5783.244573,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3455,6844.5,403.1250576,1.155061042,0.274584665,0.880476378,1.66676E+18,24.75276695,6803.362633,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3456,6818.5,342.9086507,0.766430498,0.147273885,0.619156613,1.4198E+18,-22.28504455,6809.074955,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3457,10657.5,445.4698115,1.300964959,0.045262388,1.255702571,2.38253E+18,-22.13814627,10646.10432,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3458,10718,407.4806726,0.213033652,0.114787237,0.098246415,3.37675E+17,-10.29514998,10626.62066,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3459,8456,372.5074218,0.201277055,0.09438279,0.106894265,2.9615E+17,-8.78161717,8451.326652,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3460,9824.5,384.919625,0.092706482,0.072348924,0.020357558,2.9526E+17,-12.31485548,9863.319388,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3461,5346,339.4189229,0.779400997,0.274738609,0.504662388,1.10617E+18,34.81651261,5284.697999,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3462,11345,431.3538632,0.436477456,0.074114591,0.362362864,2.11351E+18,17.7935907,11394.59034,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3463,16199,601.1165068,1.472029987,0.143849642,1.328180345,3.11433E+18,16.02344515,16176.19977,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3464,12579.5,476.633246,0.561282152,0.180458736,0.380823416,2.63424E+18,-20.28017943,12547.7133,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3465,2282.5,220.7026072,0.695107538,0.278263369,0.41684417,1.66859E+17,-48.05829093,2269.27404,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3466,4313.5,269.769266,0.319583674,0.182935654,0.13664802,3.6134E+16,6.031116323,4313.912872,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3467,5376,378.8560831,1.482184388,0.274359009,1.20782538,9.01478E+17,-5.018236564,5343.14067,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3468,12317.5,437.3489838,0.342291729,0.048660646,0.293631083,4.26411E+17,3.68786054,12381.29669,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3469,2380,231.4278671,0.832068375,0.355801745,0.476266631,5.65822E+17,-23.48832187,2374.715056,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3470,11380.5,414.581958,0.333729179,0.059901392,0.273827787,2.0382E+17,-89.35950795,11412.94608,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3471,2949,252.2031635,0.613714677,0.328999238,0.284715439,3.13621E+16,-70.07954795,2939.74137,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3472,5647,320.2260695,0.403984312,0.187975259,0.216009054,9.93336E+17,10.94748911,5593.068005,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3473,2080,223.158532,0.617953241,0.52721824,0.090735001,1.30301E+17,-50.58375513,2069.852988,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3474,4240.5,302.0247424,1.105503492,0.251955832,0.85354766,1.77558E+17,-58.70104524,4203.887464,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3475,923,167.6059105,1.814709515,0.423486621,1.391222894,2.15234E+16,-86.90389074,915.745171,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3476,1295,171.1636694,1.041143728,0.2920577,0.749086028,3.06358E+16,-79.45976853,1265.292192,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3477,3658,313.5785254,1.410017867,0.481571128,0.928446739,1.13775E+18,31.0118257,3665.221404,middle,mid-sub-COQF2-1-sam-2-1-2-cropped
3478,173590,2419.378185,1.501837015,0.823903525,0.67793349,5.19766E+16,-49.11159774,173645.5801,middle,mid-sub-CYM1-4-sam-1-4-2
3479,12474,568.4932078,0.993109677,0.665255685,0.327853993,2.20847E+15,-59.02265635,12435.74506,middle,mid-sub-CYM1-4-sam-1-4-2
3480,44014,905.568075,0.534307979,0.493658266,0.040649714,3.63252E+15,-45.87901608,44143.5932,middle,mid-sub-CYM1-4-sam-1-4-2
3481,97189.5,1181.108286,0.451188782,0.02270791,0.428480872,8.98712E+15,88.45799709,97047.89144,middle,mid-sub-CYM1-4-sam-1-4-2
3482,10011.5,424.9071037,0.49562671,0.15932536,0.336301351,2.01326E+15,-68.91270953,10066.56531,middle,mid-sub-CYM1-4-sam-1-4-2
3483,59768,986.240767,0.64537492,0.147021693,0.498353227,4.08816E+14,20.68266025,59641.72824,middle,mid-sub-CYM1-4-sam-1-4-2
3484,33956.5,740.0121866,0.232618679,0.172264747,0.060353932,2.86616E+15,36.68016802,33917.68324,middle,mid-sub-CYM1-4-sam-1-4-2
3485,68516,1085.026766,0.374525214,0.179969455,0.19455576,4.3194E+15,9.612976708,68565.2109,middle,mid-sub-CYM1-4-sam-1-4-2
3486,54417,924.965824,0.274913926,0.080923171,0.193990755,9.71871E+15,-17.74846756,54374.33756,middle,mid-sub-CYM1-4-sam-1-4-2
3487,83642,1191.927684,1.024891518,0.062480436,0.962411081,7.843E+15,42.8240076,83823.52826,middle,mid-sub-CYM1-4-sam-1-4-2
3488,9281.5,398.2183005,0.741946123,0.213479345,0.528466778,1.86142E+15,25.09797336,9359.518595,middle,mid-sub-CYM1-4-sam-1-4-2
3489,32667,781.4315553,1.37849763,0.061456017,1.317041613,1.31172E+15,28.71017669,32612.46754,middle,mid-sub-CYM1-4-sam-1-4-2
3490,34548.5,732.3462254,0.277564296,0.13468316,0.142881136,4.50781E+13,17.47443546,34576.39084,middle,mid-sub-CYM1-4-sam-1-4-2
3491,29445.5,678.2254354,0.495780528,0.139597381,0.356183147,2.47719E+14,-14.44550572,29425.04084,middle,mid-sub-CYM1-4-sam-1-4-2
3492,37440,777.3495544,0.363956229,0.267965878,0.095990352,2.89252E+12,-34.71433907,37444.77293,middle,mid-sub-CYM1-4-sam-1-4-2
3493,53237,920.1488177,0.293428922,0.101925726,0.191503196,1.95222E+14,-49.60157936,53288.47569,middle,mid-sub-CYM1-4-sam-1-4-2
3494,21657,584.8463466,0.208143116,0.081896523,0.126246593,3.69739E+12,8.641327245,21601.28533,middle,mid-sub-CYM1-4-sam-1-4-2
3495,38956.5,814.945971,0.372276756,0.21466534,0.157611415,7.3504E+14,-21.46757057,39015.19697,middle,mid-sub-CYM1-4-sam-1-4-2
3496,47629,880.2005697,0.638718263,0.087924453,0.550793811,5.37837E+15,-18.67152544,47628.59093,middle,mid-sub-CYM1-4-sam-1-4-2
3497,24651,693.7274503,1.535845053,0.101334669,1.434510384,6.02961E+15,-14.46156018,24511.01784,middle,mid-sub-CYM1-4-sam-1-4-2
3498,32417,691.5079644,0.395836844,0.039395851,0.356440993,5.14159E+15,72.58421441,32380.71648,middle,mid-sub-CYM1-4-sam-1-4-2
3499,44733,843.0486822,0.763896523,0.144363085,0.619533438,1.20117E+15,80.81891252,44528.23506,middle,mid-sub-CYM1-4-sam-1-4-2
3500,49274,883.4665898,0.248235151,0.14285529,0.105379861,4.64429E+15,-87.90409614,49425.00751,middle,mid-sub-CYM1-4-sam-1-4-2
3501,85974.5,1803.581211,2.628101603,0.238395255,2.389706347,3.01346E+16,-59.24813542,86050.00255,middle,mid-sub-CYM1-4-sam-1-4-2
3502,13945.5,540.4682936,1.453961562,0.177398466,1.276563096,4.34344E+15,-54.59579913,13866.05735,middle,mid-sub-CYM1-4-sam-1-4-2
3503,26111.5,696.1890731,1.117164916,0.111825882,1.005339035,1.46708E+15,-65.47017934,26040.05207,middle,mid-sub-CYM1-4-sam-1-4-2
3504,11228.5,479.8270448,1.131064548,0.352660567,0.778403982,2.4455E+14,-83.23847352,11194.8843,middle,mid-sub-CYM1-4-sam-1-4-2
3505,30491,725.6925387,0.675066039,0.136608062,0.538457977,5.8185E+13,88.5254067,30376.59493,middle,mid-sub-CYM1-4-sam-1-4-2
3506,34292.5,755.6595813,0.161022121,0.11386967,0.047152451,8.00764E+14,-36.87647137,34178.17234,middle,mid-sub-CYM1-4-sam-1-4-2
3507,24699.5,622.7267444,0.684194436,0.060827033,0.623367403,1.31194E+15,-16.12422619,24783.04518,middle,mid-sub-CYM1-4-sam-1-4-2
3508,18194,609.7265308,0.581879334,0.42838114,0.153498194,3.85907E+15,17.61242143,18195.60999,middle,mid-sub-CYM1-4-sam-1-4-2
3509,54860,939.0395324,0.514750234,0.119291726,0.395458508,1.67505E+16,31.94397814,54758.84683,middle,mid-sub-CYM1-4-sam-1-4-2
3510,22176.5,753.8210274,1.542107121,0.225715907,1.316391214,5.09756E+15,6.088348128,22049.97984,middle,mid-sub-CYM1-4-sam-1-4-2
3511,42263.5,889.5520489,0.816350737,0.316170725,0.500180011,7.6132E+15,4.104246914,41999.50914,middle,mid-sub-CYM1-4-sam-1-4-2
3512,18064.5,556.1862389,0.270829601,0.251796248,0.019033354,2.77112E+15,16.65306446,18089.99782,middle,mid-sub-CYM1-4-sam-1-4-2
3513,7310,346.2246071,0.657823234,0.094417939,0.563405295,2.33938E+15,21.78814772,7208.420822,middle,mid-sub-CYM1-4-sam-1-4-2
3514,60926.5,949.3168376,0.257197173,0.065822835,0.191374338,4.61573E+15,57.11574931,60917.03405,middle,mid-sub-CYM1-4-sam-1-4-2
3515,29518,691.427919,0.362364108,0.120880665,0.241483442,7.59573E+15,48.03414247,29526.05195,middle,mid-sub-CYM1-4-sam-1-4-2
3516,29813.5,679.1699185,0.293461672,0.0810359,0.212425772,3.32816E+14,70.67486042,29847.29254,middle,mid-sub-CYM1-4-sam-1-4-2
3517,28029,668.2275018,0.313470535,0.119840803,0.193629732,7.33444E+15,69.82140907,28011.9685,middle,mid-sub-CYM1-4-sam-1-4-2
3518,13992.5,496.7451248,0.624458211,0.151890622,0.472567589,3.28219E+14,-63.50421338,14012.91084,middle,mid-sub-CYM1-4-sam-1-4-2
3519,23621.5,615.4485489,0.340580174,0.154192822,0.186387352,2.01237E+15,-67.81599077,23679.96003,middle,mid-sub-CYM1-4-sam-1-4-2
3520,29464,710.6737533,0.783459267,0.08297439,0.700484877,1.30615E+16,56.61886594,29595.91162,middle,mid-sub-CYM1-4-sam-1-4-2
3521,45041,821.5139013,0.538888126,0.043543436,0.49534469,1.70936E+15,8.612197551,45099.9582,middle,mid-sub-CYM1-4-sam-1-4-2
3522,13876,518.6911145,0.72961664,0.200708735,0.528907904,8.70067E+15,-39.27401255,13764.87123,middle,mid-sub-CYM1-4-sam-1-4-2
3523,25657.5,650.1616234,0.770020726,0.328451355,0.441569371,9.60263E+15,33.97773525,25638.13845,middle,mid-sub-CYM1-4-sam-1-4-2
3524,20181.5,591.2662384,0.966190926,0.290503408,0.675687518,3.90413E+15,-52.8877935,20223.79883,middle,mid-sub-CYM1-4-sam-1-4-2
3525,57832.5,909.6654029,0.111576637,0.071394557,0.040182079,3.97947E+15,-45.12240199,57790.31414,middle,mid-sub-CYM1-4-sam-1-4-2
3526,19247.5,547.1170112,0.387853199,0.060648242,0.327204957,4.58389E+15,53.28789218,19280.19318,middle,mid-sub-CYM1-4-sam-1-4-2
3527,14064,498.2173211,0.702683288,0.147541087,0.555142202,2.19951E+15,60.19705662,13956.6051,middle,mid-sub-CYM1-4-sam-1-4-2
3528,14867,562.284034,1.186956484,0.184688829,1.002267656,9.374E+15,38.91127997,14796.94456,middle,mid-sub-CYM1-4-sam-1-4-2
3529,29385.5,656.0564199,0.233979393,0.062020641,0.171958752,9.97971E+15,-32.38157659,29407.69256,middle,mid-sub-CYM1-4-sam-1-4-2
3530,12765.5,469.0524325,0.733466605,0.156734671,0.576731934,2.58198E+15,-38.79270882,12702.00707,middle,mid-sub-CYM1-4-sam-1-4-2
3531,22891,586.6555352,0.108433585,0.061905565,0.04652802,1.78547E+14,60.51400389,22900.53115,middle,mid-sub-CYM1-4-sam-1-4-2
3532,6826,334.4491287,0.507375455,0.087960381,0.419415075,1.70851E+15,86.54192116,6811.288568,middle,mid-sub-CYM1-4-sam-1-4-2
3533,48794.5,830.2004063,0.227389035,0.045100633,0.182288402,2.48961E+14,-67.98788302,48894.56357,middle,mid-sub-CYM1-4-sam-1-4-2
3534,36170.5,861.9299224,1.383805282,0.194167156,1.189638126,1.46106E+16,58.5310636,36283.26561,middle,mid-sub-CYM1-4-sam-1-4-2
3535,7749,435.7268939,1.745602139,0.209300942,1.536301197,2.34361E+15,77.57013416,7835.043756,middle,mid-sub-CYM1-4-sam-1-4-2
3536,34271.5,716.3287199,0.131931937,0.084106507,0.04782543,2.29018E+16,44.4551971,34236.70739,middle,mid-sub-CYM1-4-sam-1-4-2
3537,2943,301.3884177,1.678226469,0.586486493,1.091739976,2.44051E+15,49.99066291,2975.157025,middle,mid-sub-CYM1-4-sam-1-4-2
3538,4464,308.3474617,0.729621045,0.470683,0.258938045,6.36047E+11,-89.49486808,4435.282232,middle,mid-sub-CYM1-4-sam-1-4-2
3539,17977.5,528.7461977,0.102592374,0.073170336,0.029422038,2.2019E+13,58.3020964,18103.75932,middle,mid-sub-CYM1-4-sam-1-4-2
3540,4904,323.2822295,0.770286959,0.372990225,0.397296734,8.32466E+14,-73.20258764,4952.955463,middle,mid-sub-CYM1-4-sam-1-4-2
3541,4696,276.0479212,0.199909724,0.136372124,0.063537601,1.47107E+15,45.83367826,4695.85163,middle,mid-sub-CYM1-4-sam-1-4-2
3542,6773.5,341.6049351,0.457114083,0.122383657,0.334730425,4.41662E+13,37.11811174,6759.603582,middle,mid-sub-CYM1-4-sam-1-4-2
3543,2325,208.2261556,0.25471612,0.245774835,0.008941285,2.47351E+13,26.48256517,2286.472865,middle,mid-sub-CYM1-4-sam-1-4-2
3544,8043,372.490255,0.539250531,0.171522778,0.367727753,5.49345E+15,49.39537749,8048.667861,middle,mid-sub-CYM1-4-sam-1-4-2
3545,10323.5,411.7037788,0.274611559,0.095837124,0.178774435,9.39687E+15,45.86168982,10320.19676,middle,mid-sub-CYM1-4-sam-1-4-2
3546,10167.5,417.6650872,0.673186657,0.145770184,0.527416473,5.05142E+15,45.2549234,10149.18053,middle,mid-sub-CYM1-4-sam-1-4-2
3547,13494.5,442.2931196,0.182366091,0.041687284,0.140678807,4.94394E+15,-44.07890734,13474.58967,middle,mid-sub-CYM1-4-sam-1-4-2
3548,2000,212.0228035,0.869913761,0.327745538,0.542168223,7.97462E+14,-24.9454071,2007.575,middle,mid-sub-CYM1-4-sam-1-4-2
3549,51768,995.8919667,0.825025598,0.387930764,0.437094834,2.97684E+17,-62.73298064,51764.44773,middle,mid-sub-DYM13-8-sam-13-8-1
