,area,perim,eccentr,orient,ext,disp,elong,ens_location,sample_id
1182,102678.534,1132.149,3.84E+13,3.354,6.479,6.064,0.415,distal,dist-sub-DYF6-5-sam-6-5-1-103
1183,8233.818,302.212,13720681798,-67.527,4.828,4.585,0.243,distal,dist-sub-DYF6-5-sam-6-5-1-103
1184,58565.354,843.951,1.02E+13,-2.304,6.115,5.619,0.497,distal,dist-sub-DYF6-5-sam-6-5-1-103
1185,26510.556,544.007,2.19E+12,-27.712,5.76,5.008,0.752,distal,dist-sub-DYF6-5-sam-6-5-1-103
1186,141041.11,1292.175,6.19E+13,-82.781,6.198,5.789,0.409,distal,dist-sub-DYF6-5-sam-6-5-1-103
1187,4333.589,220.9,4361819602,-67.954,4.772,4.343,0.429,distal,dist-sub-DYF6-5-sam-6-5-1-103
1188,56783.767,813.577,1.46E+13,-68.343,6.441,5.678,0.763,distal,dist-sub-DYF6-5-sam-6-5-1-103
1189,74152.515,882.382,1.67E+13,-12.355,5.939,5.417,0.522,distal,dist-sub-DYF6-5-sam-6-5-1-103
1190,928676.561,3176.745,7.03E+15,-58.663,6.295,5.858,0.437,distal,dist-sub-DYF6-5-sam-6-5-1-103
1191,116284.626,1127.079,1.76E+13,-19.806,6.298,5.972,0.327,distal,dist-sub-DYF6-5-sam-6-5-1-103
1192,102334.598,1128.664,9.43E+13,-7.915,6.448,5.727,0.721,distal,dist-sub-DYF6-5-sam-6-5-1-103
1193,66352.056,801.196,1.06E+12,-34.275,5.651,5.495,0.157,distal,dist-sub-DYF6-5-sam-6-5-1-103
1194,56038.574,845.877,1.18E+13,-83.51,6.079,5.503,0.576,distal,dist-sub-DYF6-5-sam-6-5-1-103
1195,52539.602,782.773,1.99E+13,-2.688,6.131,5.249,0.882,distal,dist-sub-DYF6-5-sam-6-5-1-103
1196,100809.817,1113.978,2.77E+13,-9.961,6.233,5.808,0.426,distal,dist-sub-DYF6-5-sam-6-5-1-103
1197,22791.466,591.906,3.97E+12,-0.972,6.38,5.528,0.851,distal,dist-sub-DYF6-5-sam-6-5-1-103
1198,57182.733,763.993,1.47E+13,-42.048,6.146,5.049,1.097,distal,dist-sub-DYF6-5-sam-6-5-1-103
1199,44202.603,671.67,2.09E+12,-24.82,5.581,5.182,0.398,distal,dist-sub-DYF6-5-sam-6-5-1-103
1200,46124.057,791.302,1.23E+13,1.159,6.416,5.735,0.681,distal,dist-sub-DYF6-5-sam-6-5-1-103
1201,56671.415,814.186,2.70E+12,23.827,5.681,5.394,0.288,distal,dist-sub-DYF6-5-sam-6-5-1-103
1202,81719.098,967.546,3.30E+13,-26.861,6.227,5.526,0.7,distal,dist-sub-DYF6-5-sam-6-5-1-103
1203,88838.565,984.678,6.89E+12,-26.479,5.787,5.518,0.269,distal,dist-sub-DYF6-5-sam-6-5-1-103
1204,53527.844,810.333,2.45E+13,-3.585,6.096,5.239,0.857,distal,dist-sub-DYF6-5-sam-6-5-1-103
1205,50086.195,779.036,8.24E+12,-21.074,6.114,5.487,0.626,distal,dist-sub-DYF6-5-sam-6-5-1-103
1206,60702.34,864.022,2.15E+13,-2.139,6.439,5.785,0.653,distal,dist-sub-DYF6-5-sam-6-5-1-103
1207,43783.002,784.573,1.81E+13,-9.7,6.275,5.254,1.021,distal,dist-sub-DYF6-5-sam-6-5-1-103
1208,49396.031,734.989,7.78E+12,-13.65,5.716,5.094,0.621,distal,dist-sub-DYF6-5-sam-6-5-1-103
1209,26707.746,536.391,2.00E+12,-24.705,5.519,4.777,0.742,distal,dist-sub-DYF6-5-sam-6-5-1-103
1210,119008.596,1175.965,2.20E+13,26.013,6.251,5.916,0.335,distal,dist-sub-DYF6-5-sam-6-5-1-103
1211,6913.106,285.08,20738778687,-0.346,4.938,4.541,0.397,distal,dist-sub-DYF6-5-sam-6-5-1-103
1212,25010.997,555.107,99640627931,-54.417,5.18,5.033,0.147,distal,dist-sub-DYF6-5-sam-6-5-1-103
1213,73010.649,934.653,3.86E+12,-50.621,6.062,5.838,0.224,distal,dist-sub-DYF6-5-sam-6-5-1-103
1214,25492.507,513.937,13979252598,16.682,5.048,4.983,0.065,distal,dist-sub-DYF6-5-sam-6-5-1-103
1215,18331.767,507.843,1.53E+12,-1.372,5.913,5.16,0.752,distal,dist-sub-DYF6-5-sam-6-5-1-103
1216,80192.024,972.653,1.45E+13,-11.941,5.546,5.118,0.428,distal,dist-sub-DYF6-5-sam-6-5-1-103
1217,33368.632,671.963,2.84E+12,-2.488,6.135,5.658,0.476,distal,dist-sub-DYF6-5-sam-6-5-1-103
1218,177677.131,1471.537,4.73E+14,-12.44,6.86,5.869,0.991,distal,dist-sub-DYF6-5-sam-6-5-1-103
1219,50764.894,810.207,1.57E+12,-2.304,5.877,5.656,0.221,distal,dist-sub-DYF6-5-sam-6-5-1-103
1220,42418.724,720.393,4.82E+12,-27.496,5.885,5.296,0.59,distal,dist-sub-DYF6-5-sam-6-5-1-103
1221,57904.997,849.614,2.53E+13,85.894,6.076,5.334,0.742,distal,dist-sub-DYF6-5-sam-6-5-1-103
1222,86382.865,933.257,2.17E+13,-50.563,6.098,5.54,0.558,distal,dist-sub-DYF6-5-sam-6-5-1-103
1223,15188.196,436.11,2.80456E+11,-17.561,5.422,4.951,0.471,distal,dist-sub-DYF6-5-sam-6-5-1-103
1224,56671.415,888.276,3.83519E+11,-88.581,5.915,5.819,0.096,distal,dist-sub-DYF6-5-sam-6-5-1-103
1225,130649.67,1144.615,5.97E+13,-24.897,6.103,5.583,0.52,distal,dist-sub-DYF6-5-sam-6-5-1-103
1226,40859.549,740.211,1.98584E+11,-39.288,5.735,5.633,0.102,distal,dist-sub-DYF6-5-sam-6-5-1-103
1227,9079.9,356.661,3.34848E+11,4.195,5.614,4.704,0.91,distal,dist-sub-DYF6-5-sam-6-5-1-103
1228,35083.724,646.24,2.86E+12,-2.204,5.855,5.358,0.497,distal,dist-sub-DYF6-5-sam-6-5-1-103
1229,55316.309,776.779,2.17E+13,-13.593,5.96,5.119,0.842,distal,dist-sub-DYF6-5-sam-6-5-1-103
1230,101896.653,1036.745,6.47E+12,42.369,6.017,5.792,0.224,distal,dist-sub-DYF6-5-sam-6-5-1-103
1231,80059.036,955.459,9.38E+12,-22.682,5.853,5.479,0.374,distal,dist-sub-DYF6-5-sam-6-5-1-103
1232,116284.626,1244.911,2.07E+14,-13.557,6.795,5.77,1.025,distal,dist-sub-DYF6-5-sam-6-5-1-103
1233,125302.617,1287.792,1.41E+13,16.293,6.485,6.282,0.203,distal,dist-sub-DYF6-5-sam-6-5-1-103
1234,110884.837,1039.632,2.24E+13,-17.76,6.207,5.776,0.43,distal,dist-sub-DYF6-5-sam-6-5-1-103
1235,67264.632,897.057,6.97E+12,-1.557,6.024,5.696,0.328,distal,dist-sub-DYF6-5-sam-6-5-1-103
1236,101804.937,1057.881,1.85E+13,-22.533,6.205,5.868,0.337,distal,dist-sub-DYF6-5-sam-6-5-1-103
1237,76809.991,967.572,5.20E+13,89.443,6.456,5.668,0.788,distal,dist-sub-DYF6-5-sam-6-5-1-103
1238,102552.424,1020.106,3.97E+13,-38.875,6.343,5.776,0.567,distal,dist-sub-DYF6-5-sam-6-5-1-103
1239,21094.717,508.793,7.02486E+11,16.141,5.514,5.012,0.502,distal,dist-sub-DYF6-5-sam-6-5-1-103
1240,32192.372,566.067,16654393616,18.543,5.181,5.134,0.047,distal,dist-sub-DYF6-5-sam-6-5-1-103
1241,57781.181,783.875,2.87498E+11,-24.604,5.593,5.494,0.099,distal,dist-sub-DYF6-5-sam-6-5-1-103
1242,81517.323,911.475,3.73E+13,-56.554,6.205,5.256,0.95,distal,dist-sub-DYF6-5-sam-6-5-1-103
1243,61082.962,842.76,1.03E+13,-17.477,6.051,5.536,0.515,distal,dist-sub-DYF6-5-sam-6-5-1-103
1244,9355.048,363.757,2.2822E+11,5.678,5.411,4.614,0.797,distal,dist-sub-DYF6-5-sam-6-5-1-103
1245,48334.416,750.892,1.90E+12,60.334,5.868,5.604,0.264,distal,dist-sub-DYF6-5-sam-6-5-1-103
1246,151831.517,1335.828,7.69E+13,-21.454,6.563,6.151,0.412,distal,dist-sub-DYF6-5-sam-6-5-1-103
1247,206398.046,1597.463,6.86E+14,-4.531,6.678,5.804,0.875,distal,dist-sub-DYF6-5-sam-6-5-1-103
1248,69309.902,994.881,5.09E+13,-13.998,6.622,5.717,0.904,distal,dist-sub-DYF6-5-sam-6-5-1-103
1249,141873.435,1274.561,4.03E+13,-76.176,6.189,5.877,0.312,distal,dist-sub-DYF6-5-sam-6-5-1-103
1250,23401.378,540.7,1.93E+12,-77.171,6.096,5.372,0.724,distal,dist-sub-DYF6-5-sam-6-5-1-103
1251,65164.332,900.757,1.36E+13,22.715,6.384,5.9,0.484,distal,dist-sub-DYF6-5-sam-6-5-1-103
1252,68374.397,934.957,2.22E+13,4.89,6.313,5.695,0.617,distal,dist-sub-DYF6-5-sam-6-5-1-103
1253,70052.803,984.908,1.27E+13,1.566,6.371,5.956,0.415,distal,dist-sub-DYF6-5-sam-6-5-1-103
1254,23690.284,545.655,1.92E+12,-0.754,5.823,5.174,0.648,distal,dist-sub-DYF6-5-sam-6-5-1-103
1255,90042.34,1047.934,7.23E+13,-5.499,6.591,5.845,0.745,distal,dist-sub-DYF6-5-sam-6-5-1-103
1256,34606.8,611.063,1.53E+12,-18.906,5.553,5.111,0.443,distal,dist-sub-DYF6-5-sam-6-5-1-103
1257,159579.239,1582.451,9.10E+14,-12.94,7.142,5.663,1.478,distal,dist-sub-DYF6-5-sam-6-5-1-103
1258,53722.741,792.593,2.46E+12,-4.356,5.687,5.37,0.318,distal,dist-sub-DYF6-5-sam-6-5-1-103
1259,110465.236,1196.76,2.02E+14,1.114,6.849,5.953,0.896,distal,dist-sub-DYF6-5-sam-6-5-1-103
1260,29532.603,552.635,6.95122E+11,-49.903,5.373,4.987,0.387,distal,dist-sub-DYF6-5-sam-6-5-1-103
1261,82737.148,915.758,5.60E+12,-47.321,5.697,5.405,0.292,distal,dist-sub-DYF6-5-sam-6-5-1-103
1262,23314.248,544.463,8.7138E+11,-84.152,5.566,5.083,0.483,distal,dist-sub-DYF6-5-sam-6-5-1-103
1263,89065.563,1018.295,5.04E+13,-14.058,6.278,5.58,0.698,distal,dist-sub-DYF6-5-sam-6-5-1-103
1264,78875.897,947.171,8.90E+12,5.157,6.16,5.807,0.354,distal,dist-sub-DYF6-5-sam-6-5-1-103
1265,34489.862,626.51,9.78859E+11,-9.328,5.638,5.326,0.312,distal,dist-sub-DYF6-5-sam-6-5-1-103
1266,217770.85,1724.459,5.11E+14,79.003,6.644,6.035,0.608,distal,dist-sub-DYF6-5-sam-6-5-1-103
1267,143680.243,1239.841,4.59E+13,-13.49,6.402,6.073,0.329,distal,dist-sub-DYF6-5-sam-6-5-1-103
1268,37103.772,699.865,1.07E+13,-6.616,6.212,5.361,0.851,distal,dist-sub-DYF6-5-sam-6-5-1-103
1269,24582.224,577.409,4.26E+12,-3.483,5.873,4.868,1.005,distal,dist-sub-DYF6-5-sam-6-5-1-103
1270,79664.656,978.154,4.72E+12,-27.49,6.022,5.774,0.248,distal,dist-sub-DYF6-5-sam-6-5-1-103
1271,47215.479,669.072,1.58E+12,-18.906,5.371,5.063,0.308,distal,dist-sub-DYF6-5-sam-6-5-1-103
1272,84745.732,921.726,2.70E+13,25.758,6.395,5.71,0.685,distal,dist-sub-DYF6-5-sam-6-5-1-103
1273,7190.547,304.442,595296180.1,79.259,4.555,4.496,0.059,distal,dist-sub-DYF6-5-sam-6-5-1-103
1274,25726.383,559.606,2.14E+12,77.679,5.724,5.067,0.656,distal,dist-sub-DYF6-5-sam-6-5-1-103
1275,102802.351,1175.713,1.48E+14,-11.363,6.594,5.524,1.07,distal,dist-sub-DYF6-5-sam-6-5-1-103
1276,115039.579,1146.226,3.51E+13,-36.378,6.356,5.962,0.394,distal,dist-sub-DYF6-5-sam-6-5-1-103
1277,62000.124,856.863,6.92176E+11,-64.05,5.42,5.305,0.116,distal,dist-sub-DYF6-5-sam-6-5-1-103
1278,74757.842,992.802,1.49E+13,-7.686,6.244,5.859,0.385,distal,dist-sub-DYF6-5-sam-6-5-1-103
1279,115722.865,1128.486,2.48E+13,27.96,6.067,5.707,0.36,distal,dist-sub-DYF6-5-sam-6-5-1-103
1280,33682.76,606.78,3.72296E+11,4.227,5.407,5.164,0.243,distal,dist-sub-DYF6-5-sam-6-5-1-103
1281,72960.205,854.517,4.02E+13,-25.863,6.316,5.195,1.121,distal,dist-sub-DYF6-5-sam-6-5-1-103
1282,28697.986,617.818,5.82E+12,88.506,6.333,5.042,1.291,distal,dist-sub-DYF6-5-sam-6-5-1-103
1283,37550.889,650.649,3.42E+12,-68.081,5.712,5.069,0.642,distal,dist-sub-DYF6-5-sam-6-5-1-103
1284,26833.855,580.285,2.55E+12,-6.168,5.775,5.085,0.69,distal,dist-sub-DYF6-5-sam-6-5-1-103
1285,32031.869,568.728,1.05647E+11,72.223,5.311,5.189,0.122,distal,dist-sub-DYF6-5-sam-6-5-1-103
1286,23708.627,540.117,4.39733E+11,-2.109,5.772,5.388,0.384,distal,dist-sub-DYF6-5-sam-6-5-1-103
1287,43046.98,666.069,3.25E+12,-57.294,5.659,5.079,0.58,distal,dist-sub-DYF6-5-sam-6-5-1-103
1288,58239.761,870.472,1.20E+13,-11.35,6.201,5.618,0.584,distal,dist-sub-DYF6-5-sam-6-5-1-103
1289,43656.892,741.351,2.56E+12,-65.257,5.536,5.155,0.381,distal,dist-sub-DYF6-5-sam-6-5-1-103
1290,123692.999,1246.748,2.05E+12,82.102,6.25,6.171,0.079,distal,dist-sub-DYF6-5-sam-6-5-1-103
1291,99369.873,1051.367,2.54E+13,-58.394,6.184,5.725,0.459,distal,dist-sub-DYF6-5-sam-6-5-1-103
1292,102300.205,1085.478,1.23E+14,-30.982,6.622,5.47,1.152,distal,dist-sub-DYF6-5-sam-6-5-1-103
1293,147800.591,1276.183,5.33E+13,-69.051,6,5.602,0.398,distal,dist-sub-DYF6-5-sam-6-5-1-103
1294,175874.908,1367.656,9.75E+13,-55.513,5.795,5.417,0.378,distal,dist-sub-DYF6-5-sam-6-5-1-103
1295,40208.364,709.622,1.22083E+11,7.503,5.606,5.523,0.083,distal,dist-sub-DYF6-5-sam-6-5-1-103
1296,90555.95,1063.103,6.16E+12,3.224,6.06,5.851,0.209,distal,dist-sub-DYF6-5-sam-6-5-1-103
1297,45548.538,712.84,7.12875E+11,24.529,5.881,5.694,0.187,distal,dist-sub-DYF6-5-sam-6-5-1-103
1298,25100.42,539.141,1.55E+12,-88.157,6.039,5.505,0.535,distal,dist-sub-DYF6-5-sam-6-5-1-103
1299,10448.764,370.612,2.46693E+11,1.911,5.575,4.697,0.878,distal,dist-sub-DYF6-5-sam-6-5-1-103
1300,235171.698,1827.705,3.99E+14,-6.363,6.91,6.398,0.512,distal,dist-sub-DYF6-5-sam-6-5-1-103
1301,20746.195,465.786,1.55072E+11,78.205,5.141,4.853,0.288,distal,dist-sub-DYF6-5-sam-6-5-1-103
1302,31898.88,644.161,3.19E+12,-24.041,5.65,4.955,0.695,distal,dist-sub-DYF6-5-sam-6-5-1-103
1303,16949.146,425.466,75253773538,84.872,5.129,4.908,0.222,distal,dist-sub-DYF6-5-sam-6-5-1-103
1304,44574.054,719.201,5.2121E+11,-40.892,5.542,5.362,0.18,distal,dist-sub-DYF6-5-sam-6-5-1-103
1305,88377.692,1042.917,1.02E+13,-13.159,5.996,5.691,0.306,distal,dist-sub-DYF6-5-sam-6-5-1-103
1306,3370.569,206.429,17305356808,77.193,5.37,3.922,1.448,distal,dist-sub-DYF6-5-sam-6-5-1-103
1307,18838.499,431.801,6.93744E+11,-34.537,5.319,4.574,0.745,distal,dist-sub-DYF6-5-sam-6-5-1-103
1308,51361.049,778.427,4.58E+12,-80.91,5.753,5.357,0.396,distal,dist-sub-DYF6-5-sam-6-5-1-103
1309,29528.018,592.247,1.06E+12,-79.637,5.795,5.399,0.395,distal,dist-sub-DYF6-5-sam-6-5-1-103
1310,48728.796,789.769,1.05E+12,12.918,6.154,5.953,0.201,distal,dist-sub-DYF6-5-sam-6-5-1-103
1311,19003.588,494.475,5.58826E+11,-2.143,5.5,5.01,0.49,distal,dist-sub-DYF6-5-sam-6-5-1-103
1312,17719.562,455.903,1.23E+12,-20.93,5.453,4.413,1.041,distal,dist-sub-DYF6-5-sam-6-5-1-103
1313,20546.713,448.933,2.16296E+11,58.804,5.01,4.671,0.339,distal,dist-sub-DYF6-5-sam-6-5-1-103
1314,20303.665,497.567,7.03604E+11,-12.122,5.805,5.287,0.519,distal,dist-sub-DYF6-5-sam-6-5-1-103
1315,11884.121,342.075,1.10391E+11,-43.169,4.95,4.443,0.507,distal,dist-sub-DYF6-5-sam-6-5-1-103
1316,1158450.764,8322.085,6.12E+18,-0.984,9.32,5.454,3.865,distal,dist-sub-DYF6-5-sam-6-5-1-103
1317,58996.42,811.436,4.95095E+11,-28.576,5.64,5.521,0.119,distal,dist-sub-DYF6-5-sam-6-5-1-103
1318,23415.136,579.64,2.63979E+11,-23.453,5.342,4.983,0.359,distal,dist-sub-DYF6-5-sam-6-5-1-103
1319,34739.788,625.103,1.44E+12,-77.833,5.694,5.337,0.357,distal,dist-sub-DYF6-5-sam-6-5-1-103
1320,12620.144,399.275,99669159031,-3.918,5.417,5.054,0.363,distal,dist-sub-DYF6-5-sam-6-5-1-103
1321,28360.93,573.924,1.93E+12,6.34,5.777,5.182,0.595,distal,dist-sub-DYF6-5-sam-6-5-1-103
1322,36099.48,638.598,8.8884E+11,-49.642,5.252,4.947,0.306,distal,dist-sub-DYF6-5-sam-6-5-1-103
1323,10602.388,348.893,24952194604,50.831,5.295,5.016,0.279,distal,dist-sub-DYF6-5-sam-6-5-1-103
1324,13702.394,409.095,46843789368,3.821,5.231,5.005,0.226,distal,dist-sub-DYF6-5-sam-6-5-1-103
1325,20429.775,455.294,54556026920,27.333,4.852,4.694,0.158,distal,dist-sub-DYF6-5-sam-6-5-1-103
1326,21493.682,475.239,6.78979E+11,-27.365,5.362,4.674,0.688,distal,dist-sub-DYF6-5-sam-6-5-1-103
1327,51507.795,790.478,5.14961E+11,-53.635,5.61,5.483,0.128,distal,dist-sub-DYF6-5-sam-6-5-1-103
1328,18127.699,481.689,1.35E+12,-7.367,5.963,5.047,0.917,distal,dist-sub-DYF6-5-sam-6-5-1-103
1329,15279.912,488.418,3.13E+12,4.683,6.165,4.836,1.329,distal,dist-sub-DYF6-5-sam-6-5-1-103
1330,26006.117,507.576,4.87379E+11,48.814,5.35,4.972,0.378,distal,dist-sub-DYF6-5-sam-6-5-1-103
1331,24469.871,550.977,6.92845E+11,19.969,5.691,5.322,0.369,distal,dist-sub-DYF6-5-sam-6-5-1-103
1332,80180.56,1149.648,1.88E+14,0.777,7.434,5.789,1.645,distal,dist-sub-DYF6-5-sam-6-5-1-103
1333,4058.44,230.505,38560857720,-5.986,5.451,4.072,1.379,distal,dist-sub-DYF6-5-sam-6-5-1-103
1334,446990.247,2661.278,1.02E+15,-32.401,7.009,6.481,0.528,distal,dist-sub-DYF6-5-sam-6-5-1-104
1335,436070.424,3608.025,6.13E+15,-2.269,7.104,6.159,0.945,distal,dist-sub-DYF6-5-sam-6-5-1-104
1336,8071.173,358.274,1.3402E+11,-2.501,5.907,5.169,0.738,distal,dist-sub-DYF6-5-sam-6-5-1-104
1337,121377.235,1390.451,2.53E+14,1.394,7.03,5.757,1.273,distal,dist-sub-DYF6-5-sam-6-5-1-104
1338,129469.051,1294.234,7.32E+13,-88.249,6.504,6.012,0.492,distal,dist-sub-DYF6-5-sam-6-5-1-104
1339,79658.971,1075.29,5.58E+13,-5.341,6.799,5.763,1.036,distal,dist-sub-DYF6-5-sam-6-5-1-104
1340,9653.756,342.306,89920715412,4.068,5.454,4.732,0.722,distal,dist-sub-DYF6-5-sam-6-5-1-104
1341,44085.258,720.197,2.04919E+11,-57.663,5.64,5.487,0.154,distal,dist-sub-DYF6-5-sam-6-5-1-104
1342,90454.94,1193.14,1.41E+14,-88.068,7.171,5.586,1.585,distal,dist-sub-DYF6-5-sam-6-5-1-104
1343,84730.118,1176.437,1.10E+14,87.099,6.57,5.564,1.006,distal,dist-sub-DYF6-5-sam-6-5-1-104
1344,205208.262,1789.088,4.67E+14,-88.664,6.873,6.241,0.632,distal,dist-sub-DYF6-5-sam-6-5-1-104
1345,56663.352,887.003,2.07E+12,71.588,5.922,5.677,0.245,distal,dist-sub-DYF6-5-sam-6-5-1-104
1346,97248.579,1221.529,4.22E+12,-35.556,6.267,6.121,0.146,distal,dist-sub-DYF6-5-sam-6-5-1-104
1347,51679.363,756.949,3.37E+12,84.008,5.689,5.337,0.352,distal,dist-sub-DYF6-5-sam-6-5-1-104
1348,30881.011,574.809,4.96704E+11,79.525,5.349,5.096,0.253,distal,dist-sub-DYF6-5-sam-6-5-1-104
1349,62092.3,836.955,5.23E+12,-87.494,5.869,5.489,0.38,distal,dist-sub-DYF6-5-sam-6-5-1-104
1350,49486.682,749.725,7.41E+12,82.632,6.042,5.38,0.662,distal,dist-sub-DYF6-5-sam-6-5-1-104
1351,83711.76,1055.495,2.78E+13,73.061,6.215,5.744,0.471,distal,dist-sub-DYF6-5-sam-6-5-1-104
1352,55000.493,903.161,2.88E+13,-85.866,6.412,5.59,0.822,distal,dist-sub-DYF6-5-sam-6-5-1-104
1353,29011.728,600.688,1.68E+12,-78.716,5.597,5.128,0.469,distal,dist-sub-DYF6-5-sam-6-5-1-104
1354,45647.198,807.606,1.79E+13,-88.892,6.133,5.354,0.779,distal,dist-sub-DYF6-5-sam-6-5-1-104
1355,46816.934,1103.212,1.97E+14,85.554,8.218,5.313,2.905,distal,dist-sub-DYF6-5-sam-6-5-1-104
1356,24699.763,531.391,4.0355E+11,87.948,5.422,5.092,0.33,distal,dist-sub-DYF6-5-sam-6-5-1-104
1357,53739.014,796.655,1.08E+12,-12.947,6.048,5.869,0.179,distal,dist-sub-DYF6-5-sam-6-5-1-104
1358,232536.489,2782.839,2.12E+16,88.896,8.033,5.138,2.895,distal,dist-sub-DYF6-5-sam-6-5-1-104
1359,52326.157,804.005,1.10E+13,-14.02,5.825,5.177,0.648,distal,dist-sub-DYF6-5-sam-6-5-1-104
1360,99397.68,1145.575,1.06E+14,-87.314,6.569,5.834,0.735,distal,dist-sub-DYF6-5-sam-6-5-1-104
1361,32394.786,572.945,1.62E+12,-52.788,5.248,4.682,0.566,distal,dist-sub-DYF6-5-sam-6-5-1-104
1362,53319.286,856.751,6.88E+12,-87.156,5.711,5.237,0.474,distal,dist-sub-DYF6-5-sam-6-5-1-104
1363,22156.162,536.713,2.68E+12,82.486,6.055,5.141,0.914,distal,dist-sub-DYF6-5-sam-6-5-1-104
1364,35500.318,635.083,7.86433E+11,-77.189,5.126,4.872,0.255,distal,dist-sub-DYF6-5-sam-6-5-1-104
1365,18532.276,449.762,69783315890,-89.215,5.01,4.832,0.179,distal,dist-sub-DYF6-5-sam-6-5-1-104
1366,35789.312,664.422,6.87E+12,82.741,5.832,5.015,0.816,distal,dist-sub-DYF6-5-sam-6-5-1-104
1367,65092.327,877.649,2.28E+13,79.34,6.212,5.526,0.686,distal,dist-sub-DYF6-5-sam-6-5-1-104
1368,13935.905,414.543,4.9466E+11,89.956,5.566,4.904,0.663,distal,dist-sub-DYF6-5-sam-6-5-1-104
1369,47213.726,712.035,5.45E+12,89.133,5.785,5.201,0.583,distal,dist-sub-DYF6-5-sam-6-5-1-104
1370,19750.177,477.542,6.96529E+11,-70.058,5.427,4.879,0.547,distal,dist-sub-DYF6-5-sam-6-5-1-104
1371,25523.165,539.653,83385317288,-64.439,5.223,5.074,0.149,distal,dist-sub-DYF6-5-sam-6-5-1-104
1372,38046.213,701.745,1.53E+12,3.182,5.729,5.421,0.308,distal,dist-sub-DYF6-5-sam-6-5-1-104
1373,46367.388,714.57,2.00E+12,-22.467,5.726,5.423,0.303,distal,dist-sub-DYF6-5-sam-6-5-1-104
1374,13830.399,402.795,1.91474E+11,-82.508,5.287,4.831,0.456,distal,dist-sub-DYF6-5-sam-6-5-1-104
1375,8706.5,297.885,91149533449,-68.075,4.679,3.88,0.798,distal,dist-sub-DYF6-5-sam-6-5-1-104
1376,38449.886,686.879,5.00771E+11,-47.584,5.607,5.433,0.174,distal,dist-sub-DYF6-5-sam-6-5-1-104
1377,57138.127,848.945,2.89E+12,87.502,5.728,5.444,0.284,distal,dist-sub-DYF6-5-sam-6-5-1-104
1378,39193.012,720.628,1.80E+13,89.78,6.279,5.278,1.001,distal,dist-sub-DYF6-5-sam-6-5-1-104
1379,22899.288,518.325,1.0115E+11,10.791,5.396,5.233,0.163,distal,dist-sub-DYF6-5-sam-6-5-1-104
1380,67413.449,906.925,9.41E+12,44.507,6.049,5.598,0.451,distal,dist-sub-DYF6-5-sam-6-5-1-104
1381,33096.627,589.801,1.33E+12,-52.882,5.662,5.217,0.445,distal,dist-sub-DYF6-5-sam-6-5-1-104
1382,108771.618,1196.852,1.55E+13,72.811,6.354,6.091,0.263,distal,dist-sub-DYF6-5-sam-6-5-1-104
1383,19844.215,473.993,1.1165E+11,-84.499,5.229,4.99,0.238,distal,dist-sub-DYF6-5-sam-6-5-1-104
1384,40587.52,715.825,2.35E+12,77.507,5.491,5.08,0.411,distal,dist-sub-DYF6-5-sam-6-5-1-104
1385,8188.147,297.302,48339885570,-85.139,4.957,4.494,0.463,distal,dist-sub-DYF6-5-sam-6-5-1-104
1386,21192.851,583.187,6.48E+12,85.971,6.15,4.901,1.25,distal,dist-sub-DYF6-5-sam-6-5-1-104
1387,51585.325,812.446,4.67E+12,50.64,5.636,5.206,0.43,distal,dist-sub-DYF6-5-sam-6-5-1-104
1388,22935.986,501.747,7.62824E+11,-46.643,5.096,4.528,0.568,distal,dist-sub-DYF6-5-sam-6-5-1-104
1389,53477.544,761.904,5.91E+12,-15.299,5.855,5.377,0.478,distal,dist-sub-DYF6-5-sam-6-5-1-104
1390,50642.656,757.773,1.19E+13,87.485,6.011,5.336,0.675,distal,dist-sub-DYF6-5-sam-6-5-1-104
1391,43830.668,759.206,9.77E+12,82.087,6.05,5.362,0.688,distal,dist-sub-DYF6-5-sam-6-5-1-104
1392,12137.724,360.086,1.00195E+11,81.541,5.13,4.749,0.381,distal,dist-sub-DYF6-5-sam-6-5-1-104
1393,52259.643,785.946,2.77345E+11,-32.482,5.552,5.449,0.103,distal,dist-sub-DYF6-5-sam-6-5-1-104
1394,27046.114,558.714,1.54E+12,-87.207,5.578,5.023,0.554,distal,dist-sub-DYF6-5-sam-6-5-1-104
1395,27247.951,586.494,1.85E+12,5.666,5.534,5.006,0.528,distal,dist-sub-DYF6-5-sam-6-5-1-104
1396,8545.948,328.631,27433487294,9.805,4.774,4.474,0.3,distal,dist-sub-DYF6-5-sam-6-5-1-104
1397,30734.221,591.665,1.01E+12,-77.729,5.97,5.408,0.562,distal,dist-sub-DYF6-5-sam-6-5-1-104
1398,50532.563,751.411,2.04E+12,-85.203,5.729,5.447,0.282,distal,dist-sub-DYF6-5-sam-6-5-1-104
1399,68179.511,1017.08,1.01E+12,15.283,5.32,5.173,0.147,distal,dist-sub-DYF6-5-sam-6-5-1-104
1400,36399.409,634.348,1.13E+12,-65.469,5.487,5.15,0.337,distal,dist-sub-DYF6-5-sam-6-5-1-104
1401,79257.592,965.703,1.10E+13,-66.135,6.058,5.697,0.361,distal,dist-sub-DYF6-5-sam-6-5-1-104
1402,20046.051,487.731,7.37333E+11,83.927,5.319,4.808,0.51,distal,dist-sub-DYF6-5-sam-6-5-1-104
1403,10596.425,339.188,65881951218,-34.978,5.08,4.682,0.398,distal,dist-sub-DYF6-5-sam-6-5-1-104
