 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
52,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,19244.720,1264.394,335.606,483.236,1.000,1.217,0.822,1.479,0,1,222870,1264.368,1160.493,1516.125,2357.803,-228.540,0.046,0.013,-1.380,-1.252,-75.748,204448598920.485,0.017,1.847E-5,2.633E-7,3.895E-8,-1.751E-15,7.122E-11,-3.534E-15,5.118,4.754,0.364,42.487
53,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74343.434,754.545,213.636,925.430,1.000,1.045,0.957,1.444,0,1,525045,766.964,1289.221,8504.899,9013.038,-2327.674,-0.155,-0.128,-1.522,-1.529,-48.115,1.151E13,0.033,7.955E-5,2.036E-6,1.262E-8,-1.181E-16,-6.661E-11,-2.018E-15,6.082,5.687,0.395,40.151
54,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,34435.262,949.242,251.515,635.093,1.000,1.042,0.960,1.423,0,1,314925,946.240,1238.575,4195.921,3726.038,1210.788,0.009,0.101,-1.601,-1.432,39.509,1.916E12,0.025,6.135E-5,2.694E-7,1.153E-7,-1.633E-14,-3.558E-10,1.210E-14,5.724,5.259,0.465,42.130
55,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,23379.247,52.273,200.000,573.106,0.894,2.269,0.441,1.484,0,1,201705,67.068,1309.214,601.725,5657.728,956.694,-0.642,-0.246,-0.439,-1.343,79.636,5.895E12,0.031,7.183E-4,8.417E-6,2.901E-6,1.075E-11,4.114E-8,9.482E-12,6.534,4.648,1.886,66.152
56,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,23246.097,421.970,210.606,532.824,1.000,1.470,0.680,1.334,0,1,243270,420.966,1276.469,2033.291,3659.561,399.049,0.101,0.116,-1.715,-1.383,76.930,798343008423.210,0.023,5.545E-5,8.351E-8,5.637E-8,1.104E-15,4.028E-10,3.707E-15,5.627,5.152,0.476,55.465
57,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,33576.676,1124.242,220.455,619.117,1.000,1.379,0.725,1.659,0,1,346800,1123.873,1274.918,5183.680,2260.699,-760.326,0.065,-0.019,-1.400,-1.299,-13.743,3.765E12,0.021,9.027E-5,6.669E-8,5.474E-8,-1.600E-17,5.171E-10,-3.307E-15,5.633,4.947,0.686,63.348
58,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,25833.333,318.939,191.667,566.741,1.000,1.301,0.769,1.373,0,1,285600,320.495,1300.851,2383.242,3591.206,190.567,-0.083,0.056,-1.601,-1.454,81.244,458227604252.524,0.021,1.967E-5,3.701E-7,3.408E-8,3.711E-15,7.724E-11,9.351E-16,5.344,5.034,0.311,43.533
59,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,23243.802,1414.394,170.455,554.709,0.949,1.800,0.556,1.436,0,1,185895,1406.188,1318.998,941.297,4533.548,312.864,0.229,0.189,-0.944,-1.408,85.059,2.472E12,0.029,3.848E-4,1.315E-5,2.040E-6,-4.513E-12,-1.800E-8,9.554E-12,6.297,5.137,1.159,55.270
60,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,44977.043,554.545,148.485,734.484,1.000,1.274,0.785,1.424,0,1,438855,553.379,1343.913,4290.508,6246.931,536.248,0.089,7.718E-4,-1.616,-1.561,75.634,2.185E12,0.024,2.585E-5,3.280E-7,7.239E-9,1.330E-16,-2.937E-11,-3.267E-16,5.543,5.233,0.310,38.953
61,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,18537.649,1297.727,194.697,443.386,1.000,1.118,0.895,1.418,0,1,205785,1302.680,1299.873,2370.530,1740.248,-4.453,-0.287,-0.244,-1.415,-1.355,-0.405,81765537674.822,0.020,9.383E-6,2.534E-7,3.313E-7,3.534E-14,-1.447E-11,-8.926E-14,5.206,4.983,0.223,33.423
62,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,7327.824,214.394,209.091,282.958,1.000,1.018,0.982,1.337,0,1,116790,213.540,1277.802,880.724,927.971,77.177,0.124,0.282,-1.511,-1.618,53.510,3043226132.270,0.015,1.910E-6,1.911E-7,4.483E-8,-2.725E-15,5.377E-11,3.129E-15,4.756,4.627,0.129,41.826
63,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,14517.906,148.485,151.515,412.500,1.000,1.645,0.608,1.477,0,1,212160,146.287,1340.680,2345.154,1116.698,-165.803,0.047,0.087,-1.438,-1.561,-7.553,343501294889.336,0.016,3.597E-5,6.210E-8,3.647E-9,1.542E-17,-1.833E-11,5.266E-17,5.160,4.604,0.556,53.515
64,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,34205.693,1175.000,109.091,624.075,1.000,1.490,0.671,1.428,0,1,325890,1168.910,1386.692,5947.224,2583.024,-101.210,0.257,-0.021,-1.485,-1.551,-1.722,3.702E12,0.026,1.070E-4,1.921E-7,6.460E-7,1.615E-13,6.265E-9,1.604E-13,5.871,5.268,0.603,45.472
65,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,26060.606,996.970,110.606,532.646,1.000,1.535,0.652,1.639,0,1,304980,997.655,1374.372,4120.565,1679.731,-123.461,0.103,0.453,-1.442,-1.227,-2.888,1.836E12,0.019,6.471E-5,8.258E-7,2.784E-7,-1.333E-13,-2.181E-9,-6.539E-15,5.438,4.787,0.651,49.121
66,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,121611.570,1103.030,82.576,1892.464,0.427,4.459,0.224,1.230,0,1,886380,1075.144,1393.382,38137.543,1905.076,-409.879,0.238,0.066,-0.927,-1.319,-0.648,1.164E15,0.045,0.002,4.450E-6,4.585E-6,2.071E-11,1.857E-7,-1.928E-13,7.107,4.944,2.163,81.118
67,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,21074.380,240.152,81.818,496.981,1.000,1.271,0.787,1.276,0,1,182580,240.304,1398.914,2353.220,2607.453,-116.421,0.030,0.375,-1.700,-1.270,-68.757,21699569525.301,0.027,3.565E-6,1.628E-6,1.602E-6,-2.429E-12,2.370E-9,8.910E-13,5.541,5.441,0.100,40.263
68,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,8882.002,937.121,118.939,317.394,1.000,1.377,0.726,1.704,0,1,122145,931.035,1369.537,1269.192,679.515,-288.992,0.147,0.007,-1.384,-1.417,-22.213,83276466252.300,0.016,4.570E-5,1.021E-6,8.040E-8,-2.235E-14,-3.003E-10,-5.545E-15,5.186,4.533,0.652,53.623
69,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,22681.359,398.485,57.576,581.183,0.844,1.711,0.585,1.110,0,1,161160,398.576,1419.865,6304.231,1301.421,582.885,0.020,0.424,-1.786,-1.327,6.559,4.253E12,0.047,0.001,9.220E-6,2.136E-6,-4.442E-12,-4.695E-8,-8.373E-12,6.985,5.801,1.184,52.787
70,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,10445.363,140.152,53.030,368.999,0.964,1.077,0.929,1.411,0,1,133620,141.363,1432.032,1181.611,973.740,204.383,0.088,0.125,-1.647,-1.158,31.523,28100279578.305,0.016,1.178E-5,1.807E-7,3.813E-9,9.493E-17,-7.165E-12,3.173E-17,4.970,4.658,0.312,57.556
71,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,12920.110,65.152,50.758,417.483,0.932,1.254,0.798,1.230,0,1,99705,79.638,1421.412,1503.259,608.227,650.059,-0.480,0.940,-1.164,-0.168,27.728,248404173111.652,0.021,2.506E-4,5.257E-6,5.833E-7,-9.939E-13,-9.051E-9,2.349E-13,5.890,4.494,1.396,39.412
72,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,9834.711,687.879,47.727,347.850,1.000,1.079,0.926,1.258,0,1,139740,685.382,1434.818,1499.832,814.544,146.224,0.284,0.360,-1.715,-1.241,11.555,77575950534.858,0.017,2.843E-5,6.700E-8,1.987E-7,7.330E-15,6.630E-10,-2.172E-14,5.133,4.651,0.482,33.352
73,MAX_File_86_01-31-2019_CYM_1_4_Calb2_3B_YFP_Mid_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,11377.410,569.697,31.818,436.033,0.752,2.810,0.356,1.353,0,1,137190,556.863,1448.406,3618.457,172.923,-281.973,0.364,0.626,-1.315,-0.385,-4.648,1.672E12,0.028,6.477E-4,3.554E-6,2.425E-6,7.032E-12,5.137E-8,-1.105E-12,6.410,4.110,2.301,70.867
