 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
800,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,35610.156,6577.354,1225.401,618.592,1.000,1.261,0.793,1.781,0,1,359040,6583.807,3318.322,4340.887,2486.480,1242.578,-0.062,-0.045,-1.326,-1.329,26.635,3.452E12,0.019,7.459E-5,1.181E-7,4.716E-8,3.416E-15,3.824E-10,8.492E-16,5.469,4.763,0.707,60.713
801,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,90778.400,4528.459,1087.648,1094.169,0.953,2.050,0.488,1.518,0,1,657900,4530.903,3441.798,4114.476,19439.751,497.564,0.082,0.031,-1.354,-1.366,88.142,1.552E14,0.036,5.449E-4,5.216E-7,7.169E-8,9.602E-15,-4.420E-11,-9.997E-15,6.566,5.443,1.124,63.310
802,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,17323.860,3333.333,1216.318,418.826,1.000,1.458,0.686,1.621,0,1,214455,3336.783,3327.853,1221.612,2449.815,-341.085,-0.165,-0.164,-1.400,-1.424,-75.476,423299947510.456,0.017,4.292E-5,2.306E-7,3.482E-8,2.941E-15,2.277E-10,1.040E-15,5.245,4.663,0.582,52.802
803,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,86685.752,4360.430,1136.088,923.588,1.000,1.155,0.866,1.667,0,1,635715,4354.260,3401.452,8116.131,10876.671,-196.610,0.104,-0.008,-1.419,-1.421,-85.947,4.943E12,0.030,1.924E-5,2.049E-6,3.845E-7,3.330E-13,2.058E-10,7.524E-14,5.779,5.565,0.213,53.088
804,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,23923.425,1949.743,1203.451,497.085,1.000,1.289,0.776,1.704,0,1,279735,1953.701,3330.079,1977.784,2806.711,109.341,-0.115,0.260,-1.454,-1.327,82.611,205589005790.292,0.017,9.392E-6,7.331E-7,3.044E-8,1.785E-15,4.868E-11,4.183E-15,5.014,4.753,0.261,36.055
805,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,17901.322,4842.567,1220.860,432.709,1.000,1.107,0.903,1.593,0,1,231795,4848.648,3321.357,1605.072,2065.062,30.633,-0.243,-0.100,-1.459,-1.405,86.207,49915717481.905,0.016,4.008E-6,5.824E-7,2.128E-9,-7.424E-17,-4.142E-12,-9.956E-18,4.837,4.653,0.183,37.490
806,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,21980.220,6737.814,1208.750,535.457,0.963,1.239,0.807,1.301,0,1,194565,6721.876,3328.103,1451.432,3284.966,-20.032,0.352,-0.081,-1.227,-1.642,-89.374,654410316568.224,0.024,8.885E-5,4.717E-6,1.057E-6,-2.286E-12,-9.563E-9,-5.792E-13,5.758,5.168,0.589,27.651
807,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,11755.476,44.656,1220.103,380.317,1.000,1.579,0.633,1.323,0,1,139230,57.476,3318.803,539.345,2524.632,-83.089,-0.648,0.018,-0.598,-1.670,-87.608,552600818925.475,0.022,2.047E-4,2.079E-6,4.391E-7,-2.234E-13,-5.970E-9,3.551E-13,5.863,4.744,1.119,49.891
808,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,48259.323,4143.960,1164.093,669.971,1.000,1.156,0.865,1.646,0,1,432990,4150.144,3369.526,4792.639,5313.030,-322.499,-0.072,0.050,-1.534,-1.404,-64.448,297390017610.817,0.023,3.663E-6,3.528E-7,2.965E-9,8.969E-17,3.740E-12,-3.395E-17,5.338,5.220,0.119,37.283
809,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,60839.745,4980.321,1148.199,784.283,1.000,1.180,0.847,1.969,0,1,527595,4968.393,3387.115,5018.313,6748.059,-1368.550,0.060,0.187,-1.422,-1.295,-61.146,5.531E12,0.022,3.766E-5,9.574E-7,8.265E-9,-6.809E-16,-4.928E-11,-2.772E-16,5.510,5.102,0.408,67.233
810,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,15703.758,1405.540,1213.291,390.843,1.000,1.156,0.865,1.614,0,1,195075,1405.008,3326.788,1472.892,1864.159,-579.710,-0.034,0.002,-1.433,-1.418,-54.324,292094701011.307,0.017,3.935E-5,1.073E-7,1.941E-8,-6.822E-16,1.132E-12,-5.651E-16,5.227,4.672,0.555,54.045
811,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,56426.286,3204.662,1147.442,737.831,1.000,1.066,0.938,1.529,0,1,440130,3209.113,3390.166,5775.854,6454.369,-940.889,-0.072,0.034,-1.535,-1.455,-54.914,1.761E12,0.028,2.066E-5,1.272E-7,4.160E-8,-2.062E-15,1.782E-10,2.214E-15,5.695,5.457,0.238,33.349
812,Croped_MAX_File_149_10-21-19_COQF_2_1_Distal_Chat-g_CalRChat-r.lif - TileScan_001_Merging001_ProjMax001-watershed-lines.tif,15325.658,2986.679,1197.396,390.108,1.000,1.158,0.864,1.532,0,1,176970,2981.056,3342.241,1211.832,1899.390,-217.683,0.141,-0.056,-1.280,-1.530,-73.829,117203619771.445,0.018,2.115E-5,7.950E-9,2.709E-8,3.776E-16,4.355E-11,-1.243E-16,5.151,4.765,0.386,44.682
