 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
40,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,36110.416,405.876,1131.304,726.523,0.860,1.708,0.585,1.243,0,1,343230,408.029,421.087,2836.295,7400.365,-259.903,-0.149,-0.129,-1.675,-1.465,-86.751,7.242E12,0.030,1.791E-4,1.559E-7,1.925E-7,1.683E-14,1.787E-9,2.879E-14,6.113,5.416,0.697,59.030
41,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,65697.837,979.858,1062.396,957.923,0.900,1.863,0.537,1.481,0,1,547485,980.812,479.442,3508.312,12976.813,-353.173,0.070,0.208,-1.453,-1.319,-87.867,4.936E13,0.030,3.008E-4,1.597E-7,1.055E-6,6.592E-14,1.822E-8,4.279E-13,6.248,5.302,0.947,63.337
42,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,38885.670,1246.403,1101.772,718.360,0.947,1.765,0.566,1.374,0,1,379185,1249.250,452.808,2773.934,7152.674,-444.613,0.025,0.015,-1.650,-1.377,-84.260,7.570E12,0.026,1.389E-4,2.077E-7,4.044E-8,3.699E-15,-7.785E-11,2.280E-16,5.927,5.227,0.699,58.946
43,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,48532.545,1109.344,1087.385,745.962,1.000,1.600,0.625,1.512,0,1,392445,1112.845,456.665,3411.974,7484.271,141.243,-0.023,0.118,-1.567,-1.356,88.016,6.539E12,0.028,1.082E-4,2.015E-7,8.534E-8,9.869E-15,6.811E-10,-5.273E-15,5.934,5.366,0.568,55.645
44,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,22770.846,895.048,1114.645,579.727,0.851,2.147,0.466,1.266,0,1,281775,896.015,427.748,1538.110,5448.403,31.763,-0.039,0.073,-1.677,-1.505,89.535,4.310E12,0.025,1.926E-4,4.059E-7,3.217E-8,-2.696E-15,-2.095E-10,-2.498E-15,5.953,5.041,0.912,61.923
45,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,48612.821,1771.165,1100.257,775.301,1.000,1.163,0.860,1.260,0,1,412590,1774.225,448.012,5318.993,6871.178,-549.434,-0.185,-0.109,-1.549,-1.514,-72.352,1.492E12,0.030,2.125E-5,2.285E-8,2.477E-7,7.179E-15,-6.223E-10,-1.719E-14,5.774,5.547,0.227,30.225
46,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,18085.025,1612.146,1144.177,469.064,1.000,1.145,0.874,1.381,0,1,201450,1613.281,401.338,1979.818,2378.350,-910.083,0.150,0.259,-1.578,-1.332,-51.175,699400854175.478,0.022,8.555E-5,2.438E-7,2.651E-7,-4.356E-14,8.964E-11,5.144E-14,5.629,4.970,0.659,41.371
47,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,61161.099,2212.631,1053.309,826.094,1.000,1.485,0.673,1.735,0,1,436560,2218.489,487.024,3471.732,8169.705,1946.390,0.128,0.156,-1.199,-1.165,70.177,1.625E13,0.027,1.953E-4,8.399E-7,5.647E-7,3.843E-13,7.053E-9,-5.994E-14,6.025,5.185,0.840,62.778
48,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,36110.416,1973.345,1100.257,617.796,1.000,1.041,0.961,1.575,0,1,325890,1977.475,450.074,4319.991,3847.622,721.636,-0.106,-0.111,-1.508,-1.385,35.939,751556636345.590,0.025,2.171E-5,1.739E-7,2.976E-8,-1.395E-15,1.208E-10,-1.623E-15,5.574,5.302,0.271,54.364
49,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,18055.208,2480.691,1123.732,470.901,1.000,1.171,0.854,1.226,0,1,206295,2480.798,428.010,2546.683,2161.603,95.361,-0.008,0.088,-1.512,-1.670,13.174,38094828010.819,0.023,4.339E-6,1.582E-7,4.051E-8,2.339E-15,-3.347E-11,-2.247E-15,5.318,5.186,0.132,36.058
50,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,19830.453,2665.455,1082.084,493.269,1.000,1.985,0.504,1.648,0,1,238935,2669.034,455.647,1057.744,3796.189,537.009,-0.028,0.303,-1.407,-1.226,79.292,2.067E12,0.020,1.516E-4,9.220E-7,2.848E-7,1.406E-13,3.489E-9,3.903E-14,5.708,4.694,1.014,67.630
51,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,38608.144,165.834,1038.164,723.226,0.928,1.946,0.514,1.534,0,1,418200,173.663,523.459,1806.445,7945.031,-165.515,-0.090,-0.113,-1.329,-1.445,-88.457,1.580E13,0.023,2.161E-4,1.016E-7,1.660E-7,9.507E-15,2.330E-9,1.934E-14,5.929,4.858,1.071,65.828
52,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,37128.773,2612.449,1044.980,704.837,0.939,1.246,0.803,1.501,0,1,389895,2605.725,508.675,3110.027,5593.122,695.268,0.177,-0.108,-1.421,-1.479,75.376,3.158E12,0.022,5.328E-5,3.019E-7,1.568E-8,-1.078E-15,-7.714E-11,-5.503E-17,5.569,5.079,0.490,52.762
53,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,26339.686,286.991,1048.008,571.439,1.000,1.517,0.659,1.392,0,1,307020,290.669,499.177,2246.094,4747.399,61.663,-0.101,0.281,-1.599,-1.469,88.589,1.926E12,0.023,6.654E-5,2.100E-7,3.272E-7,7.735E-14,2.528E-9,-3.709E-14,5.631,5.091,0.541,49.813
54,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,106239.485,770.104,963.199,1166.893,0.980,1.244,0.804,1.286,0,1,644130,766.836,586.271,11094.266,16485.936,1149.190,0.022,-0.009,-1.613,-1.534,78.456,2.213E13,0.043,8.280E-5,3.816E-7,1.561E-8,1.961E-16,-1.294E-10,-1.189E-15,6.378,6.067,0.311,49.342
55,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,25266.282,1936.998,1038.922,490.582,1.000,1.059,0.944,2.027,0,1,266985,1930.758,512.131,2327.944,2101.403,914.458,0.133,-0.142,-1.201,-1.214,41.469,906748970358.092,0.017,4.765E-5,3.080E-7,2.160E-8,1.237E-15,6.214E-11,-1.254E-15,5.234,4.595,0.639,60.046
56,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,22183.685,98.440,999.546,524.661,1.000,1.590,0.629,1.459,0,1,252960,104.841,549.967,1734.522,3538.948,470.128,-0.173,-0.002,-1.485,-1.486,76.238,1.047E12,0.021,6.470E-5,5.368E-7,1.361E-8,-2.835E-16,-3.610E-11,1.128E-15,5.533,4.946,0.587,46.799
57,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,48165.570,1403.907,954.869,774.261,1.000,1.458,0.686,1.446,0,1,464355,1400.851,591.247,3904.129,7390.863,143.154,0.099,0.125,-1.587,-1.420,87.653,5.683E12,0.024,5.676E-5,3.361E-7,6.635E-8,9.550E-15,4.014E-10,2.636E-15,5.674,5.212,0.462,57.810
58,MAX_File_153_02-17-20_DYM_8_6_Chat-g_CalB-r_CalR-b.lif - TileScan_002_Merging001_ProjMax001-watershed-lines.tif,14559.764,1513.706,1007.118,415.861,1.000,1.333,0.750,1.342,0,1,204000,1516.559,546.464,1392.140,2474.526,-117.496,0.067,-0.100,-1.610,-1.618,-83.875,250263098984.176,0.019,2.948E-5,4.847E-7,9.602E-8,-7.919E-15,-2.256E-10,-1.914E-14,5.288,4.863,0.425,41.710
