 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
35,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,61913.802,157.528,844.441,891.359,0.979,1.573,0.636,1.365,0,1,408765,174.250,621.918,8616.888,4803.744,649.675,-0.143,0.105,-1.295,-1.611,9.408,6.634E12,0.033,9.712E-5,1.063E-6,3.970E-7,1.707E-13,3.834E-9,1.933E-13,6.096,5.649,0.447,61.498
36,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,84540.124,398.364,745.229,1015.575,1.000,1.043,0.959,1.499,0,1,643110,393.867,727.572,8906.949,9018.562,-1664.072,-0.032,-0.004,-1.452,-1.541,-45.960,7.131E12,0.028,2.681E-5,3.579E-8,1.293E-8,2.777E-16,-6.515E-11,-1.287E-17,5.727,5.456,0.271,48.400
37,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,108405.364,1702.514,724.780,1207.098,0.935,1.543,0.648,1.313,0,1,714000,1696.591,750.386,20142.070,9168.026,-993.435,0.132,-0.100,-1.541,-1.661,-5.131,8.881E13,0.041,2.440E-4,1.913E-7,5.439E-7,1.380E-13,7.462E-9,1.082E-13,6.505,5.927,0.578,52.925
38,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,80520.522,1414.723,724.023,1055.198,0.909,1.305,0.766,1.294,0,1,606390,1418.082,751.001,12409.418,8282.851,373.872,-0.135,0.079,-1.570,-1.668,5.135,1.066E13,0.034,4.783E-5,4.587E-7,2.453E-7,1.490E-14,-1.094E-10,8.093E-14,6.039,5.743,0.297,35.681
39,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,207280.234,734.626,664.193,1836.029,0.773,1.753,0.570,1.415,0,1,1191105,732.330,812.580,35408.806,12938.909,2367.022,0.010,-0.067,-1.396,-1.376,5.949,6.281E14,0.041,3.717E-4,1.167E-6,9.659E-8,2.808E-14,2.121E-10,-1.621E-14,6.584,5.839,0.745,56.759
40,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,119266.549,1055.741,697.516,1332.836,0.844,1.778,0.563,1.386,0,1,745620,1066.460,769.476,25091.858,7140.983,737.938,-0.064,0.070,-1.430,-1.504,2.350,2.419E14,0.043,5.835E-4,4.378E-6,8.887E-8,1.405E-15,-2.039E-9,5.542E-14,6.754,5.844,0.910,59.844
41,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,82823.993,145.410,652.832,1073.033,0.904,1.000,1.000,1.269,0,1,445740,178.520,814.947,6618.139,10208.728,-1290.352,-0.405,0.128,-1.019,-1.627,-72.147,8.715E12,0.038,9.841E-5,4.628E-6,2.673E-6,-9.399E-12,-1.554E-8,-6.496E-14,6.255,5.867,0.388,46.213
42,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,41827.263,1991.063,659.649,707.732,1.000,1.718,0.582,1.387,0,1,358020,1991.669,809.262,7512.440,2989.842,158.083,-0.005,-0.079,-1.529,-1.540,1.999,7.359E12,0.029,1.604E-4,3.004E-8,2.134E-9,1.288E-17,-1.595E-11,-1.123E-17,6.072,5.406,0.666,51.769
43,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,31833.321,473.341,611.178,708.152,0.798,2.467,0.405,1.441,0,1,333795,479.168,865.545,7466.031,1553.400,-252.384,-0.131,-0.014,-1.228,-1.564,-2.440,1.175E13,0.027,3.160E-4,1.098E-6,1.474E-7,2.605E-14,1.133E-9,5.331E-14,6.165,5.027,1.139,71.801
44,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,25150.044,2101.636,560.436,538.785,1.000,1.448,0.690,1.545,0,1,199155,2095.422,911.790,1182.780,4084.754,96.742,0.132,0.006,-1.051,-1.478,88.093,1.685E12,0.026,2.133E-4,9.030E-6,1.172E-6,-3.772E-12,-1.692E-8,5.649E-13,6.039,5.143,0.897,44.923
45,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,74252.512,1798.697,554.377,1068.875,0.817,2.405,0.416,1.401,0,1,572985,1801.895,920.456,18086.622,3359.139,124.697,-0.028,-0.072,-1.361,-1.636,0.485,1.243E14,0.037,6.608E-4,4.312E-7,6.877E-8,9.071E-15,1.598E-10,7.615E-15,6.660,5.446,1.215,70.251
46,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,103484.105,409.724,499.091,1215.083,0.881,1.877,0.533,1.375,0,1,703800,404.236,973.544,20932.526,6078.864,-1008.125,-0.021,0.006,-1.394,-1.609,-3.865,1.581E14,0.038,4.536E-4,6.887E-7,1.779E-7,-6.166E-14,3.780E-9,-8.568E-15,6.579,5.677,0.902,65.135
47,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,99824.707,1456.377,468.040,1186.716,0.891,1.205,0.830,1.120,0,1,602820,1461.163,991.305,16731.144,12348.611,92.405,-0.068,0.170,-1.648,-1.651,1.207,1.160E13,0.048,5.295E-5,1.478E-6,1.566E-7,-2.128E-14,-8.762E-10,-7.227E-14,6.475,6.256,0.219,35.942
48,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,67578.413,1139.806,499.091,918.534,1.000,1.569,0.637,1.366,0,1,522750,1135.289,971.083,13227.755,5241.946,-88.003,0.161,-0.069,-1.557,-1.596,-0.631,3.335E13,0.035,2.335E-4,2.699E-7,4.869E-7,1.575E-13,7.391E-9,7.968E-14,6.341,5.674,0.668,54.941
49,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,24585.648,2040.291,493.790,533.372,1.000,1.213,0.825,1.582,0,1,271575,2032.291,984.276,1964.803,2815.530,-31.089,0.173,-0.172,-1.353,-1.326,-87.910,197598699328.786,0.018,9.865E-6,8.634E-7,9.040E-10,2.251E-17,6.427E-13,1.145E-17,5.055,4.794,0.260,36.765
50,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,54202.682,103.756,411.239,854.119,0.934,1.296,0.771,1.270,0,1,351135,137.664,1055.046,3335.956,8788.824,98.005,-0.721,0.016,-0.708,-1.671,88.971,1.045E13,0.035,2.415E-4,2.650E-6,1.914E-6,-2.938E-12,-2.866E-8,3.152E-12,6.326,5.627,0.699,45.808
51,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,13072.884,956.528,466.525,389.116,1.000,1.041,0.961,1.453,0,1,197370,957.616,1008.676,1523.075,1568.951,44.695,-0.125,-0.289,-1.500,-1.437,58.584,1992490382.082,0.016,2.592E-7,3.991E-8,1.156E-7,-7.738E-15,4.765E-11,-1.315E-15,4.696,4.649,0.047,37.757
52,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,89743.582,731.596,392.305,1083.324,0.961,1.649,0.606,1.465,0,1,573240,718.949,1061.798,15765.214,5459.686,-3073.623,0.115,0.073,-1.380,-1.452,-15.408,8.254E13,0.037,4.382E-4,2.028E-6,5.991E-8,6.808E-15,2.427E-10,-1.974E-14,6.537,5.613,0.924,64.493
53,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,46762.289,1807.786,439.261,911.031,0.708,2.756,0.363,1.284,0,1,450840,1817.760,1030.138,14106.299,2015.756,-154.638,-0.122,0.002,-1.378,-1.661,-0.733,6.595E13,0.036,7.197E-4,5.135E-7,4.546E-7,2.196E-13,1.183E-8,-2.480E-15,6.648,5.244,1.404,73.834
54,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,4416.515,2141.018,440.018,237.153,0.987,1.571,0.636,1.303,0,1,60690,2131.771,1030.863,117.379,881.690,38.539,0.301,-0.017,-0.678,-1.629,87.121,35813896670.638,0.016,1.602E-4,1.007E-6,1.375E-7,-4.835E-14,-1.728E-9,-1.667E-14,5.544,4.076,1.468,48.963
55,MAX_File_85_01-31-2019_CYM_1_4_Calb2_3B_YFP_DS_GFP-g_Hu-b.lif - TileScan_001_Merging001_ProjMax001_AdjustClr001-watershed-lines.tif,62771.868,2031.203,333.232,857.947,1.000,1.184,0.844,1.381,0,1,468435,2016.277,1137.841,6971.852,6705.808,-153.050,0.196,0.098,-1.384,-1.677,-24.502,77046316998.076,0.029,7.496E-7,1.605E-7,4.288E-7,-1.946E-14,-2.797E-11,1.108E-13,5.590,5.547,0.043,49.456
