 ,Image,Area,X,Y,Perim.,Circ.,AR,Round,Solidity,Cutoff,Factor,Mass,xC,yC,xxVar,yyVar,xyVar,xSkew,ySkew,xKurt,yKurt,Orient.,Eccentr.,Hu0,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Ext.,Disp.,Elong.,CutAngle
172,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,43358.187,387.703,427.836,668.679,1.000,1.022,0.978,1.620,0,1,359295,406.011,1812.022,4378.161,4370.014,-743.749,-0.289,0.022,-1.293,-1.374,-44.843,795017951392.627,0.024,1.714E-5,2.667E-6,1.111E-8,9.623E-16,-1.939E-11,-1.653E-15,5.512,5.265,0.248,29.409
173,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,23500.211,202.181,434.651,472.928,1.000,1.160,0.862,1.759,0,1,281775,193.476,1810.305,2878.523,1844.263,358.655,0.229,-0.119,-1.314,-1.326,17.372,446395976520.125,0.017,1.995E-5,4.029E-7,4.297E-8,5.314E-15,1.861E-10,-1.933E-15,5.088,4.694,0.394,55.484
174,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,19458.890,2839.618,421.778,472.523,1.000,1.202,0.832,1.580,0,1,159375,2827.955,1813.461,934.440,2356.299,-98.276,0.123,0.181,-0.995,-1.306,-86.065,328362960137.968,0.021,8.111E-5,7.160E-6,8.490E-7,-2.087E-12,-7.567E-9,1.579E-13,5.570,4.896,0.674,35.513
175,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,21757.076,2293.654,416.477,486.844,1.000,1.097,0.912,1.404,0,1,227715,2297.621,1828.602,2378.039,2667.322,-185.610,-0.040,-0.066,-1.588,-1.459,-63.964,50436204085.436,0.022,4.271E-6,3.093E-7,3.642E-9,-3.112E-17,4.650E-13,-1.182E-16,5.278,5.143,0.135,40.909
176,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,13068.925,712.555,433.136,366.878,1.000,1.041,0.961,1.550,0,1,182070,711.906,1811.854,1471.279,1355.010,10.595,0.031,-0.098,-1.548,-1.428,5.164,2543039643.706,0.016,4.213E-7,2.577E-7,7.861E-9,-2.360E-16,-3.702E-12,-2.636E-16,4.696,4.635,0.060,21.670
177,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,26431.430,1419.052,416.477,596.683,0.933,1.558,0.642,1.283,0,1,275400,1419.972,1825.782,4236.815,2105.992,-555.931,0.013,0.079,-1.417,-1.561,-13.778,1.591E12,0.023,7.616E-5,1.272E-6,1.939E-7,-8.366E-14,-1.309E-9,4.761E-14,5.669,5.094,0.575,52.109
178,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,26605.743,929.123,408.905,569.727,1.000,1.812,0.552,1.675,0,1,271575,934.838,1825.997,4339.597,1494.199,-1016.896,-0.067,0.240,-1.241,-1.321,-17.778,3.322E12,0.021,1.659E-4,1.310E-7,4.996E-8,-2.293E-15,5.759E-10,3.327E-15,5.783,4.784,0.999,69.966
179,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,9674.399,1210.056,421.778,323.156,1.000,1.298,0.770,1.415,0,1,138720,1209.268,1815.641,1513.896,802.761,-81.574,-0.194,0.163,-1.531,-1.432,-6.461,73844864455.005,0.017,2.766E-5,2.490E-8,1.187E-7,5.368E-15,4.980E-10,-3.583E-15,5.137,4.667,0.470,42.425
180,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,32367.263,2070.271,378.616,603.324,1.000,1.469,0.681,1.478,0,1,311610,2064.305,1863.534,4964.040,2407.696,387.651,0.067,-0.095,-1.567,-1.395,8.436,2.224E12,0.024,7.349E-5,5.539E-7,2.312E-8,2.324E-15,-7.851E-11,-1.203E-15,5.690,5.143,0.548,41.545
181,MAX_File_104_05-30-2019_DYF_6_5_Chat_YFP_Pr_GFP-g_nNOS-r_VIP-b.lif...1_Merging001_ProjMax001_AdjustClr001_AdjustClr001_AdjustClr001-watershed-lines.tif,24185.997,159.776,358.171,520.656,1.000,1.168,0.856,1.580,0,1,278460,158.379,1888.573,2012.365,2695.538,448.752,0.247,-0.079,-1.336,-1.293,63.639,354267826475.222,0.017,1.641E-5,8.876E-7,1.661E-8,-1.018E-15,2.976E-11,1.740E-15,5.069,4.717,0.352,33.759
